experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
optimization_ablation,clf,clf_weak_signal,et,100,1000,0.8,0.0632455532033676,0.8,0.0632455532033676,0.8,0.0632455532033676,0.9070707070707071,0.03746916563836647,0.5391328486301793,0.019578520925855238,0.7358098045290528,0.030521699070233818,0.12201360520011803,0.0027107915674882462,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cit,100,1000,0.16,0.08,0.16,0.08,0.16,0.07999999999999999,0.09090909090909091,0.0,0.49664917153644517,0.019708474265724817,0.5212860629338516,0.02396194317545562,1.3897962533997998,0.010237689219892527,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cif_default,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8121212121212122,0.12148118285553866,0.8328042709761201,0.008936025934852489,0.7801938292090519,0.013465048241034215,29.947052008799982,2.030206567147104,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cif_no_scan,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8464646464646466,0.07096633563737492,0.8300002404828895,0.012323838096785594,0.7764014140393911,0.012693073627609575,28.721347015800166,1.1082288979686463,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cif_no_mute,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8222222222222223,0.11859119290051857,0.8328078782194647,0.009328722011495103,0.7819770098357501,0.014552419451494136,30.148295836199758,1.6258092516795128,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cif_no_adaptive,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8767676767676769,0.09462657316064946,0.830796238847606,0.007838547995811665,0.7848183151768751,0.02048464485738317,102.15253996360006,7.369095933227818,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cif_no_bootstrap,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8565656565656565,0.13958411854646222,0.829599836471635,0.013018052626225234,0.7822102782387034,0.005846669747389909,20.372821982400275,5.423349285966544,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cif_subsample_80,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.9050505050505052,0.05291232668165169,0.8288098501791599,0.012442196138712096,0.7699961522737657,0.013997401567697656,24.71472857860008,0.8889812281876828,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cif_subsample_50,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8707070707070708,0.05903692604526245,0.8310078637904914,0.011573678733366975,0.7738102109034942,0.012138322101338011,16.208518010399892,1.0069558542120935,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cif_no_scan_mute,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8181818181818183,0.11302303620767165,0.828601832479619,0.011484098556880607,0.7814058629728493,0.01522340905607056,30.329251397600274,1.8223244831590317,,,,,,,,
