task,dataset,downstream_model,k,model_variant,ranking_variant,candidate_score,candidate_fold_seed_rows,candidate_nonnull_score_rows,candidate_score_missing_rows,reference_score,reference_fold_seed_rows,reference_nonnull_score_rows,reference_score_missing_rows,reference_model_variant,reference_ranking_variant,delta_vs_reference,candidate_complete,reference_complete
classification,CLL_SUB_111,lr,100,cif_no_bootstrap,split_importance,0.7935353535353535,25,25,0,0.7768754208754208,25,25,0,cif_default,split_importance,0.016659932659932708,True,True
classification,CLL_SUB_111,lr,100,cif_no_mute,split_count,0.7835420875420875,25,25,0,0.7768754208754208,25,25,0,cif_default,split_importance,0.00666666666666671,True,True
classification,CLL_SUB_111,lr,100,cif_no_mute,split_importance,0.7880134680134679,25,25,0,0.7768754208754208,25,25,0,cif_default,split_importance,0.011138047138047114,True,True
classification,CLL_SUB_111,lr,100,cif_one_tree,split_count,0.7800538720538721,25,25,0,0.7768754208754208,25,25,0,cif_default,split_importance,0.0031784511784512803,True,True
classification,CLL_SUB_111,lr,100,cif_one_tree,split_importance,0.7800538720538721,25,25,0,0.7768754208754208,25,25,0,cif_default,split_importance,0.0031784511784512803,True,True
classification,CLL_SUB_111,svm,5,cif_default,split_count,0.6946531986531987,25,25,0,0.6971717171717172,25,25,0,cif_default,split_importance,-0.0025185185185184755,True,True
classification,CLL_SUB_111,svm,5,cif_no_bootstrap,split_count,0.6991919191919191,25,25,0,0.6971717171717172,25,25,0,cif_default,split_importance,0.002020202020201922,True,True
classification,CLL_SUB_111,svm,5,cif_no_bootstrap,split_importance,0.6576835016835016,25,25,0,0.6971717171717172,25,25,0,cif_default,split_importance,-0.03948821548821557,True,True
classification,CLL_SUB_111,svm,5,cif_no_mute,split_count,0.6865589225589226,25,25,0,0.6971717171717172,25,25,0,cif_default,split_importance,-0.01061279461279463,True,True
classification,CLL_SUB_111,svm,5,cif_no_mute,split_importance,0.6842828282828283,25,25,0,0.6971717171717172,25,25,0,cif_default,split_importance,-0.01288888888888895,True,True
classification,CLL_SUB_111,svm,5,cif_one_tree,split_count,0.6072323232323232,25,25,0,0.6971717171717172,25,25,0,cif_default,split_importance,-0.08993939393939399,True,True
classification,CLL_SUB_111,svm,5,cif_one_tree,split_importance,0.6005656565656566,25,25,0,0.6971717171717172,25,25,0,cif_default,split_importance,-0.09660606060606058,True,True
classification,CLL_SUB_111,svm,10,cif_default,split_count,0.7254680134680135,25,25,0,0.7227070707070707,25,25,0,cif_default,split_importance,0.0027609427609427417,True,True
classification,CLL_SUB_111,svm,10,cif_no_bootstrap,split_count,0.7155959595959597,25,25,0,0.7227070707070707,25,25,0,cif_default,split_importance,-0.007111111111111068,True,True
classification,CLL_SUB_111,svm,10,cif_no_bootstrap,split_importance,0.6624915824915825,25,25,0,0.7227070707070707,25,25,0,cif_default,split_importance,-0.06021548821548828,True,True
classification,CLL_SUB_111,svm,10,cif_no_mute,split_count,0.7282693602693603,25,25,0,0.7227070707070707,25,25,0,cif_default,split_importance,0.005562289562289546,True,True
classification,CLL_SUB_111,svm,10,cif_no_mute,split_importance,0.6936700336700337,25,25,0,0.7227070707070707,25,25,0,cif_default,split_importance,-0.029037037037037083,True,True
classification,CLL_SUB_111,svm,10,cif_one_tree,split_count,0.6215622895622895,25,25,0,0.7227070707070707,25,25,0,cif_default,split_importance,-0.1011447811447812,True,True
classification,CLL_SUB_111,svm,10,cif_one_tree,split_importance,0.6215622895622895,25,25,0,0.7227070707070707,25,25,0,cif_default,split_importance,-0.1011447811447812,True,True
classification,CLL_SUB_111,svm,25,cif_default,split_count,0.7736161616161615,25,25,0,0.7301010101010101,25,25,0,cif_default,split_importance,0.043515151515151396,True,True
classification,CLL_SUB_111,svm,25,cif_no_bootstrap,split_count,0.7460336700336699,25,25,0,0.7301010101010101,25,25,0,cif_default,split_importance,0.0159326599326598,True,True
classification,CLL_SUB_111,svm,25,cif_no_bootstrap,split_importance,0.7289831649831651,25,25,0,0.7301010101010101,25,25,0,cif_default,split_importance,-0.0011178451178450732,True,True
classification,CLL_SUB_111,svm,25,cif_no_mute,split_count,0.7760404040404041,25,25,0,0.7301010101010101,25,25,0,cif_default,split_importance,0.04593939393939395,True,True
classification,CLL_SUB_111,svm,25,cif_no_mute,split_importance,0.722922558922559,25,25,0,0.7301010101010101,25,25,0,cif_default,split_importance,-0.007178451178451173,True,True
classification,CLL_SUB_111,svm,25,cif_one_tree,split_count,0.6530370370370371,25,25,0,0.7301010101010101,25,25,0,cif_default,split_importance,-0.07706397306397306,True,True
classification,CLL_SUB_111,svm,25,cif_one_tree,split_importance,0.6530370370370371,25,25,0,0.7301010101010101,25,25,0,cif_default,split_importance,-0.07706397306397306,True,True
classification,CLL_SUB_111,svm,50,cif_default,split_count,0.7795151515151515,25,25,0,0.8075420875420875,25,25,0,cif_default,split_importance,-0.028026936026935956,True,True
classification,CLL_SUB_111,svm,50,cif_no_bootstrap,split_count,0.773063973063973,25,25,0,0.8075420875420875,25,25,0,cif_default,split_importance,-0.03447811447811444,True,True
classification,CLL_SUB_111,svm,50,cif_no_bootstrap,split_importance,0.7501952861952862,25,25,0,0.8075420875420875,25,25,0,cif_default,split_importance,-0.05734680134680126,True,True
classification,CLL_SUB_111,svm,50,cif_no_mute,split_count,0.7851178451178451,25,25,0,0.8075420875420875,25,25,0,cif_default,split_importance,-0.022424242424242347,True,True
classification,CLL_SUB_111,svm,50,cif_no_mute,split_importance,0.7872727272727272,25,25,0,0.8075420875420875,25,25,0,cif_default,split_importance,-0.020269360269360215,True,True
classification,CLL_SUB_111,svm,50,cif_one_tree,split_count,0.650962962962963,25,25,0,0.8075420875420875,25,25,0,cif_default,split_importance,-0.15657912457912448,True,True
classification,CLL_SUB_111,svm,50,cif_one_tree,split_importance,0.650962962962963,25,25,0,0.8075420875420875,25,25,0,cif_default,split_importance,-0.15657912457912448,True,True
classification,CLL_SUB_111,svm,100,cif_default,split_count,0.8061548821548822,25,25,0,0.8216700336700336,25,25,0,cif_default,split_importance,-0.01551515151515137,True,True
classification,CLL_SUB_111,svm,100,cif_no_bootstrap,split_count,0.8143164983164983,25,25,0,0.8216700336700336,25,25,0,cif_default,split_importance,-0.007353535353535223,True,True
classification,CLL_SUB_111,svm,100,cif_no_bootstrap,split_importance,0.8275286195286194,25,25,0,0.8216700336700336,25,25,0,cif_default,split_importance,0.005858585858585896,True,True
classification,CLL_SUB_111,svm,100,cif_no_mute,split_count,0.7993670033670034,25,25,0,0.8216700336700336,25,25,0,cif_default,split_importance,-0.022303030303030158,True,True
classification,CLL_SUB_111,svm,100,cif_no_mute,split_importance,0.7967946127946128,25,25,0,0.8216700336700336,25,25,0,cif_default,split_importance,-0.024875420875420717,True,True
classification,CLL_SUB_111,svm,100,cif_one_tree,split_count,0.6413063973063973,25,25,0,0.8216700336700336,25,25,0,cif_default,split_importance,-0.18036363636363628,True,True
classification,CLL_SUB_111,svm,100,cif_one_tree,split_importance,0.6413063973063973,25,25,0,0.8216700336700336,25,25,0,cif_default,split_importance,-0.18036363636363628,True,True
classification,ORL,knn,5,cif_default,split_count,0.5215,25,25,0,0.556,25,25,0,cif_default,split_importance,-0.034500000000000086,True,True
classification,ORL,knn,5,cif_no_bootstrap,split_count,0.534,25,25,0,0.556,25,25,0,cif_default,split_importance,-0.02200000000000002,True,True
classification,ORL,knn,5,cif_no_bootstrap,split_importance,0.5605,25,25,0,0.556,25,25,0,cif_default,split_importance,0.0044999999999999485,True,True
classification,ORL,knn,5,cif_no_mute,split_count,0.496,25,25,0,0.556,25,25,0,cif_default,split_importance,-0.06000000000000005,True,True
classification,ORL,knn,5,cif_no_mute,split_importance,0.5585,25,25,0,0.556,25,25,0,cif_default,split_importance,0.0024999999999999467,True,True
classification,ORL,knn,5,cif_one_tree,split_count,0.46299999999999997,25,25,0,0.556,25,25,0,cif_default,split_importance,-0.09300000000000008,True,True
classification,ORL,knn,5,cif_one_tree,split_importance,0.483,25,25,0,0.556,25,25,0,cif_default,split_importance,-0.07300000000000006,True,True
classification,ORL,knn,10,cif_default,split_count,0.6855,25,25,0,0.708,25,25,0,cif_default,split_importance,-0.022499999999999964,True,True
classification,ORL,knn,10,cif_no_bootstrap,split_count,0.713,25,25,0,0.708,25,25,0,cif_default,split_importance,0.0050000000000000044,True,True
classification,ORL,knn,10,cif_no_bootstrap,split_importance,0.7065,25,25,0,0.708,25,25,0,cif_default,split_importance,-0.0014999999999999458,True,True
classification,ORL,knn,10,cif_no_mute,split_count,0.6809999999999999,25,25,0,0.708,25,25,0,cif_default,split_importance,-0.027000000000000024,True,True
classification,ORL,knn,10,cif_no_mute,split_importance,0.7034999999999999,25,25,0,0.708,25,25,0,cif_default,split_importance,-0.0045000000000000595,True,True
classification,ORL,knn,10,cif_one_tree,split_count,0.6225,25,25,0,0.708,25,25,0,cif_default,split_importance,-0.08549999999999991,True,True
classification,ORL,knn,10,cif_one_tree,split_importance,0.645,25,25,0,0.708,25,25,0,cif_default,split_importance,-0.06299999999999994,True,True
classification,ORL,knn,25,cif_default,split_count,0.8134999999999999,25,25,0,0.8105,25,25,0,cif_default,split_importance,0.0029999999999998916,True,True
classification,ORL,knn,25,cif_no_bootstrap,split_count,0.8205,25,25,0,0.8105,25,25,0,cif_default,split_importance,0.010000000000000009,True,True
classification,ORL,knn,25,cif_no_bootstrap,split_importance,0.8255,25,25,0,0.8105,25,25,0,cif_default,split_importance,0.015000000000000013,True,True
classification,ORL,knn,25,cif_no_mute,split_count,0.8170000000000001,25,25,0,0.8105,25,25,0,cif_default,split_importance,0.006500000000000061,True,True
classification,ORL,knn,25,cif_no_mute,split_importance,0.8245,25,25,0,0.8105,25,25,0,cif_default,split_importance,0.014000000000000012,True,True
classification,ORL,knn,25,cif_one_tree,split_count,0.7905,25,25,0,0.8105,25,25,0,cif_default,split_importance,-0.020000000000000018,True,True
classification,ORL,knn,25,cif_one_tree,split_importance,0.789,25,25,0,0.8105,25,25,0,cif_default,split_importance,-0.021499999999999964,True,True
classification,ORL,knn,50,cif_default,split_count,0.8704999999999999,25,25,0,0.8809999999999999,25,25,0,cif_default,split_importance,-0.010499999999999954,True,True
classification,ORL,knn,50,cif_no_bootstrap,split_count,0.878,25,25,0,0.8809999999999999,25,25,0,cif_default,split_importance,-0.0029999999999998916,True,True
classification,ORL,knn,50,cif_no_bootstrap,split_importance,0.875,25,25,0,0.8809999999999999,25,25,0,cif_default,split_importance,-0.005999999999999894,True,True
classification,ORL,knn,50,cif_no_mute,split_count,0.8825,25,25,0,0.8809999999999999,25,25,0,cif_default,split_importance,0.0015000000000000568,True,True
classification,ORL,knn,50,cif_no_mute,split_importance,0.8795000000000001,25,25,0,0.8809999999999999,25,25,0,cif_default,split_importance,-0.0014999999999998348,True,True
classification,ORL,knn,50,cif_one_tree,split_count,0.8140000000000001,25,25,0,0.8809999999999999,25,25,0,cif_default,split_importance,-0.06699999999999984,True,True
classification,ORL,knn,50,cif_one_tree,split_importance,0.8140000000000001,25,25,0,0.8809999999999999,25,25,0,cif_default,split_importance,-0.06699999999999984,True,True
classification,ORL,knn,100,cif_default,split_count,0.909,25,25,0,0.9045000000000001,25,25,0,cif_default,split_importance,0.0044999999999999485,True,True
classification,ORL,knn,100,cif_no_bootstrap,split_count,0.8959999999999999,25,25,0,0.9045000000000001,25,25,0,cif_default,split_importance,-0.008500000000000174,True,True
classification,ORL,knn,100,cif_no_bootstrap,split_importance,0.8945000000000001,25,25,0,0.9045000000000001,25,25,0,cif_default,split_importance,-0.010000000000000009,True,True
classification,ORL,knn,100,cif_no_mute,split_count,0.904,25,25,0,0.9045000000000001,25,25,0,cif_default,split_importance,-0.000500000000000056,True,True
classification,ORL,knn,100,cif_no_mute,split_importance,0.8995000000000001,25,25,0,0.9045000000000001,25,25,0,cif_default,split_importance,-0.0050000000000000044,True,True
classification,ORL,knn,100,cif_one_tree,split_count,0.7315,25,25,0,0.9045000000000001,25,25,0,cif_default,split_importance,-0.17300000000000004,True,True
classification,ORL,knn,100,cif_one_tree,split_importance,0.7315,25,25,0,0.9045000000000001,25,25,0,cif_default,split_importance,-0.17300000000000004,True,True
classification,ORL,lr,5,cif_default,split_count,0.4175,25,25,0,0.439,25,25,0,cif_default,split_importance,-0.02150000000000002,True,True
classification,ORL,lr,5,cif_no_bootstrap,split_count,0.442,25,25,0,0.439,25,25,0,cif_default,split_importance,0.0030000000000000027,True,True
classification,ORL,lr,5,cif_no_bootstrap,split_importance,0.447,25,25,0,0.439,25,25,0,cif_default,split_importance,0.008000000000000007,True,True
classification,ORL,lr,5,cif_no_mute,split_count,0.3985,25,25,0,0.439,25,25,0,cif_default,split_importance,-0.04049999999999998,True,True
classification,ORL,lr,5,cif_no_mute,split_importance,0.42700000000000005,25,25,0,0.439,25,25,0,cif_default,split_importance,-0.011999999999999955,True,True
classification,ORL,lr,5,cif_one_tree,split_count,0.36700000000000005,25,25,0,0.439,25,25,0,cif_default,split_importance,-0.07199999999999995,True,True
classification,ORL,lr,5,cif_one_tree,split_importance,0.39899999999999997,25,25,0,0.439,25,25,0,cif_default,split_importance,-0.040000000000000036,True,True
classification,ORL,lr,10,cif_default,split_count,0.6204999999999999,25,25,0,0.648,25,25,0,cif_default,split_importance,-0.02750000000000008,True,True
classification,ORL,lr,10,cif_no_bootstrap,split_count,0.6475,25,25,0,0.648,25,25,0,cif_default,split_importance,-0.000500000000000056,True,True
classification,ORL,lr,10,cif_no_bootstrap,split_importance,0.637,25,25,0,0.648,25,25,0,cif_default,split_importance,-0.01100000000000001,True,True
classification,ORL,lr,10,cif_no_mute,split_count,0.6245,25,25,0,0.648,25,25,0,cif_default,split_importance,-0.023499999999999965,True,True
classification,ORL,lr,10,cif_no_mute,split_importance,0.643,25,25,0,0.648,25,25,0,cif_default,split_importance,-0.0050000000000000044,True,True
classification,ORL,lr,10,cif_one_tree,split_count,0.61,25,25,0,0.648,25,25,0,cif_default,split_importance,-0.038000000000000034,True,True
classification,ORL,lr,10,cif_one_tree,split_importance,0.6145,25,25,0,0.648,25,25,0,cif_default,split_importance,-0.033499999999999974,True,True
classification,ORL,lr,25,cif_default,split_count,0.8295,25,25,0,0.841,25,25,0,cif_default,split_importance,-0.011499999999999955,True,True
classification,ORL,lr,25,cif_no_bootstrap,split_count,0.851,25,25,0,0.841,25,25,0,cif_default,split_importance,0.010000000000000009,True,True
classification,ORL,lr,25,cif_no_bootstrap,split_importance,0.8554999999999999,25,25,0,0.841,25,25,0,cif_default,split_importance,0.014499999999999957,True,True
classification,ORL,lr,25,cif_no_mute,split_count,0.838,25,25,0,0.841,25,25,0,cif_default,split_importance,-0.0030000000000000027,True,True
classification,ORL,lr,25,cif_no_mute,split_importance,0.85,25,25,0,0.841,25,25,0,cif_default,split_importance,0.009000000000000008,True,True
classification,ORL,lr,25,cif_one_tree,split_count,0.8554999999999999,25,25,0,0.841,25,25,0,cif_default,split_importance,0.014499999999999957,True,True
classification,ORL,lr,25,cif_one_tree,split_importance,0.838,25,25,0,0.841,25,25,0,cif_default,split_importance,-0.0030000000000000027,True,True
classification,ORL,lr,50,cif_default,split_count,0.9195,25,25,0,0.9305,25,25,0,cif_default,split_importance,-0.01100000000000001,True,True
classification,ORL,lr,50,cif_no_bootstrap,split_count,0.9129999999999999,25,25,0,0.9305,25,25,0,cif_default,split_importance,-0.01750000000000007,True,True
