summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset,reg,real,real_california,cit,cit_no_adaptive,5,5,1,37.622029356999704,38.91199730900007,3.391733240599551,8.003707898272827,7.012786672495616,13.0,13.0,5.6,5.6,,,
dataset,reg,real,real_california,cit,cit_no_feature_scan,5,5,1,5.3763552140000685,6.03128055399975,1.767207997957064,1.104480808051877,1.2626954891457187,11.0,11.0,7.0,7.0,,,
dataset,reg,real,real_diabetes,cit,cit_default,5,5,1,0.1539836018000642,0.09701364900047338,0.12747932471437873,1.0,1.0,5.0,5.0,3.8,3.8,,,
dataset,reg,real,real_diabetes,cit,cit_exact_thresholds,5,5,1,0.0885056123999675,0.08852146099980018,0.0001351935295041509,0.7766520141455862,0.9125291328741257,5.0,5.0,3.0,3.0,,,
dataset,reg,real,real_diabetes,cit,cit_no_adaptive,5,5,1,1.133393015600086,0.9287710939997851,0.4151472487185527,10.289326294417707,9.563292810568473,6.2,6.2,6.2,6.2,,,
dataset,reg,real,real_diabetes,cit,cit_no_feature_scan,5,5,1,0.4436578295997606,0.49074484599987045,0.22466815650837726,4.153344920593682,5.066490616238655,5.2,5.2,5.0,5.0,,,
dataset,reg,synthetic,reg_confounder,cit,cit_default,5,5,1,6.823493275599867,6.67775292899978,0.561294699009073,1.0,1.0,9.2,9.2,14.6,14.6,0.5599999999999999,0.5599999999999999,0.5599999999999999
dataset,reg,synthetic,reg_confounder,cit,cit_exact_thresholds,5,5,1,7.24650543459993,7.480255548000059,0.7438399324560151,1.065164489593474,1.031661944239529,9.2,9.2,13.0,13.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
dataset,reg,synthetic,reg_confounder,cit,cit_no_adaptive,5,5,1,16.32644148420004,16.13267863200008,2.7359500967579606,2.408941205757886,2.5244532407631617,12.0,12.0,14.4,14.4,0.38,0.38,0.38000000000000006
dataset,reg,synthetic,reg_confounder,cit,cit_no_feature_scan,5,5,1,3.928500233399973,4.1315042569999605,0.414878990489059,0.5817554170082859,0.6186967833233077,10.4,10.4,16.4,16.4,0.44000000000000006,0.44000000000000006,0.44000000000000006
