task,dataset,model_variant,ranking_variant,downstream_model,k,mean_score,median_score,std_score,n_fold_seed_rows,n_nonnull_score_rows,n_seeds,n_folds,n_features,score_missing_rows,scores_complete
regression,comm_violence,cif_no_mute,split_count,svr,100,0.012387496079325966,0.014597619514753912,0.015276264030522707,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,knn,5,0.7914657147207688,0.7893700196711615,0.0324200699772005,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,knn,10,0.7742464966713664,0.7798833399191949,0.03488718365618105,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,knn,25,0.7282839919688258,0.725312869671747,0.029946131579179882,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,knn,50,0.6791758361101422,0.6726536460752421,0.0368182131842292,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,knn,100,0.6176309359023722,0.6207793882043735,0.039283697691560315,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,ridge,5,0.8498458679789118,0.8564412424386206,0.03343661819254953,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,ridge,10,0.8519449407932227,0.854435868614362,0.032017418873494026,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,ridge,25,0.8583304193998745,0.8662954940006475,0.02951860740450146,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,ridge,50,0.8615955647791782,0.8652585007713508,0.0400509559208582,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,ridge,100,0.8635358944418813,0.8787319960363035,0.05105962830851651,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,svr,5,0.08678479787076795,0.08811012081793035,0.020333676984768883,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,svr,10,0.06482345576157739,0.06527956678877556,0.017670087258113924,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,svr,25,0.045434046324983504,0.04795623417619277,0.01572444314758013,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,svr,50,0.027595792176863435,0.02908642064724154,0.01606921524335031,25,25,5,5,2210,0,True
regression,comm_violence,cif_no_mute,split_importance,svr,100,0.014381646132521037,0.016202625270111404,0.015517959334144063,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,knn,5,0.4763410564836321,0.4671984602003143,0.2674519804031917,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,knn,10,0.5857228123524602,0.6712744169347377,0.20755439311597482,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,knn,25,0.546254898838485,0.6305620655994317,0.17913977166029338,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,knn,50,0.5044240832480561,0.5452836086306638,0.13040777800725925,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,knn,100,0.47312881049972944,0.48688641446837577,0.0994485513876711,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,ridge,5,0.539071595492351,0.4904455946331028,0.25544539810540273,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,ridge,10,0.6415204100590217,0.7627548674116928,0.2240765400490004,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,ridge,25,0.6552122738260288,0.7620866356688719,0.21030322035363502,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,ridge,50,0.6690729498520686,0.771375330092336,0.1901322102246724,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,ridge,100,0.6713557472629482,0.7635826064444395,0.18466626230045738,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,svr,5,0.04038310117016595,0.03713125204295098,0.03461104829244259,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,svr,10,0.0357949413072131,0.03179542624083387,0.03095344595862551,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,svr,25,0.016605830756165712,0.01689840601719228,0.020470381666867835,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,svr,50,0.008098289162355438,0.01178265795433775,0.01601674407632635,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_count,svr,100,0.006378732660514519,0.008336545265154816,0.015793594910576282,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,knn,5,0.5292429844398984,0.565687038312066,0.26176707756611445,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,knn,10,0.5913248411306198,0.6712744169347377,0.21103691250234088,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,knn,25,0.546254898838485,0.6305620655994317,0.17913977166029335,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,knn,50,0.5044240832480561,0.5452836086306639,0.13040777800725925,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,knn,100,0.47312881049972944,0.48688641446837577,0.0994485513876711,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,ridge,5,0.5716689547036262,0.5937446812822775,0.2594468679151316,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,ridge,10,0.6433653846580433,0.7627548674116928,0.22527342520142854,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,ridge,25,0.6552122738260288,0.7620866356688719,0.210303220353635,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,ridge,50,0.6690729498520686,0.771375330092336,0.19013221022467242,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,ridge,100,0.6713557472629479,0.7635826064444389,0.1846662623004574,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,svr,5,0.04888788757093904,0.04418020822842017,0.038843388122231724,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,svr,10,0.03684035542177259,0.03179542624083387,0.03127164490067592,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,svr,25,0.01660583075616572,0.01689840601719228,0.02047038166686785,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,svr,50,0.008098289162355438,0.01178265795433775,0.01601674407632635,25,25,5,5,2210,0,True
regression,comm_violence,cif_one_tree,split_importance,svr,100,0.006378732660514519,0.008336545265154816,0.015793594910576282,25,25,5,5,2210,0,True
regression,community_crime,cif_default,split_count,knn,5,0.5333939392032446,0.5413730638257472,0.04915567205999062,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,knn,10,0.5697836879397926,0.5719821715747222,0.03832768614665522,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,knn,25,0.6046581064611732,0.6046187558928473,0.033286698405709775,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,knn,50,0.6083889007295938,0.6070111987264013,0.024044316930386875,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,knn,100,0.594785638341655,0.5988231441669749,0.026737154771665144,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,ridge,5,0.6034946843993629,0.605599237186268,0.032202340771835807,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,ridge,10,0.6158331861340715,0.6137605726845621,0.026175661577371886,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,ridge,25,0.6383403270379578,0.6412453640971707,0.026051412273756916,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,ridge,50,0.648604205377617,0.6484265149735329,0.02547636029088067,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,ridge,100,0.6542342715257853,0.6586095541077688,0.02593909756729867,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,svr,5,0.5936611984958701,0.5931534928048026,0.041483299404588746,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,svr,10,0.621334028806056,0.62019248041227,0.03133246110136402,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,svr,25,0.6394791063606537,0.6315367359410126,0.02732964810568748,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,svr,50,0.6306952047457116,0.6367301914100427,0.028486914370557587,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_count,svr,100,0.6207749472213484,0.619428694897999,0.026060697153769557,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,knn,5,0.5311814020801673,0.5418787631286621,0.04344999216580245,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,knn,10,0.5693235559859985,0.5679641849710437,0.028338948583545635,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,knn,25,0.5993822200028288,0.5944275237088471,0.027558566235011538,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,knn,50,0.6044627891269925,0.6023902559554337,0.027202350400252037,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,knn,100,0.5928062628147052,0.5953841630880247,0.022849792506929364,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,ridge,5,0.6001233705229188,0.6015722076905261,0.032963564426180175,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,ridge,10,0.6160054258077464,0.624153363968271,0.028705332423723928,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,ridge,25,0.6365695124319701,0.6366128879896831,0.026782356622508524,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,ridge,50,0.6473354741675027,0.6485781696918764,0.026601896938688724,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,ridge,100,0.6508080729759093,0.6558757081317059,0.026266303953326502,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,svr,5,0.5887281879178979,0.5893242885513508,0.0368317910840673,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,svr,10,0.6190426529061964,0.624732138454213,0.028315380956451412,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,svr,25,0.6326375690515517,0.6306097967708523,0.030005174173275806,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,svr,50,0.6259097431469669,0.6242300022372631,0.03009426236897723,25,25,5,5,1954,0,True
regression,community_crime,cif_default,split_importance,svr,100,0.619503264628035,0.6198659218722189,0.027990761002013947,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,knn,5,0.5423602595378837,0.5422022164810122,0.03271727041246498,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,knn,10,0.5731449849636532,0.5693866306522044,0.03644905262055188,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,knn,25,0.6012036374869547,0.600843564603985,0.03315357337163643,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,knn,50,0.6080749387426467,0.602759497474173,0.0322068801889014,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,knn,100,0.5962011360931334,0.5929678589922438,0.030878939196691036,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,ridge,5,0.6033479865283384,0.6047791305097434,0.03258635411933652,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,ridge,10,0.6168751247704706,0.6105524254473073,0.03032642786013876,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,ridge,25,0.6382522482806372,0.6418440288226479,0.026251906006320182,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,ridge,50,0.6459057965473906,0.6469668905928267,0.023972907572904368,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,ridge,100,0.6498561808507547,0.6524980874252009,0.025924186074128285,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,svr,5,0.5969422937054621,0.5958981053690102,0.029519781487167503,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,svr,10,0.6164404811872923,0.6210896090985495,0.03425015758613731,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,svr,25,0.637087229230309,0.6349808810730309,0.028686774526859964,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,svr,50,0.6317641769158188,0.6334490224012694,0.02853614112151856,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_count,svr,100,0.6170446001570747,0.6176716392494821,0.028655017656734564,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,knn,5,0.545413860594693,0.5409113719817117,0.03083160874921957,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,knn,10,0.5674055150874241,0.5710829039211194,0.03146614303169467,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,knn,25,0.6031334415479491,0.606013217828355,0.029599580157499826,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,knn,50,0.6060799036244462,0.6062784568552635,0.029330473738232835,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,knn,100,0.5945210426982642,0.5867442412231736,0.03350760723055773,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,ridge,5,0.6053360188665756,0.6047791305097435,0.028589789687334898,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,ridge,10,0.6128019069690464,0.6100415478953849,0.032020958582703415,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,ridge,25,0.638120376982691,0.6401246565773812,0.026462951300111344,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,ridge,50,0.6427547265202105,0.6424254844007735,0.02705485354722807,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,ridge,100,0.6498560256854685,0.6483152898230782,0.026403541249996578,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,svr,5,0.5982658469497504,0.5958981053690098,0.02511213065315853,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,svr,10,0.6131813115127135,0.6192159880359023,0.030421086806572434,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,svr,25,0.6341624203668471,0.6293255868677553,0.02834901471240346,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,svr,50,0.6246926647961828,0.6313139349800512,0.029501682883216484,25,25,5,5,1954,0,True
regression,community_crime,cif_no_bootstrap,split_importance,svr,100,0.6175883465071874,0.6183209332196897,0.029346384852265085,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,knn,5,0.5392992947109534,0.5376349057621497,0.05235778525540909,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,knn,10,0.5730854375308091,0.567537846149631,0.04170181652536868,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,knn,25,0.6040611106827887,0.6072459067403969,0.030951799018333857,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,knn,50,0.6073047471939732,0.6049160064447878,0.029147697141221795,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,knn,100,0.5941160160457962,0.5934595685622652,0.023702987121200576,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,ridge,5,0.6018341260970277,0.6047627568684646,0.03211818504329118,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,ridge,10,0.6140116669692577,0.6070365472364028,0.02660783772153533,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,ridge,25,0.6398258027818815,0.6407453621308296,0.025025482095096994,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,ridge,50,0.6500993238965278,0.649323932035708,0.023902791451642116,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,ridge,100,0.6537499625773574,0.6570132814847597,0.027175677910809964,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,svr,5,0.5942724393951692,0.5975690118751973,0.04455545218663778,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,svr,10,0.6196884535985767,0.6158706571003729,0.03280312734950818,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,svr,25,0.6405252263927816,0.6341738340898151,0.02503783301960038,25,25,5,5,1954,0,True
regression,community_crime,cif_no_mute,split_count,svr,50,0.634714239818009,0.6399053385105826,0.02464072217406576,25,25,5,5,1954,0,True
