task,downstream_model,dataset,focus_method,baseline,n_k,supported_k,mean_delta,median_delta,start_delta,end_delta,delta_change,win_share,nonloss_share
classification,knn,TOX_171,cif,xgb,5,"5,10,25,50,100",-0.03926587301587303,-0.04242063492063486,-0.06847222222222227,-0.009126984126984206,0.05934523809523806,0.0,0.0
classification,knn,Yale,cif,boruta,5,"5,10,25,50,100",0.08880000000000002,0.10888888888888892,0.15555555555555556,0.00666666666666671,-0.14888888888888885,1.0,1.0
classification,knn,Yale,cif,cat,5,"5,10,25,50,100",0.04133333333333335,0.04355555555555557,0.06044444444444441,0.007555555555555649,-0.05288888888888876,1.0,1.0
classification,knn,Yale,cif,cit,5,"5,10,25,50,100",0.04035555555555555,0.03822222222222227,0.0768888888888889,0.03822222222222227,-0.03866666666666663,1.0,1.0
classification,knn,Yale,cif,cpi,5,"5,10,25,50,100",0.2873777777777778,0.2799999999999999,0.264,0.24577777777777776,-0.01822222222222225,1.0,1.0
classification,knn,Yale,cif,et,5,"5,10,25,50,100",0.01404444444444446,0.01244444444444448,0.011555555555555541,0.01244444444444448,0.000888888888888939,0.8,0.8
classification,knn,Yale,cif,lgbm,5,"5,10,25,50,100",0.046133333333333346,0.03866666666666663,0.09111111111111109,0.022666666666666724,-0.06844444444444436,1.0,1.0
classification,knn,Yale,cif,pi,5,"5,10,25,50,100",0.1127111111111111,0.12844444444444447,0.1342222222222222,0.07111111111111112,-0.06311111111111106,1.0,1.0
classification,knn,Yale,cif,ptest_mc,5,"5,10,25,50,100",0.04675555555555557,0.040888888888888975,0.07422222222222219,0.040888888888888975,-0.033333333333333215,1.0,1.0
classification,knn,Yale,cif,ptest_rdc,5,"5,10,25,50,100",0.1641777777777778,0.17866666666666664,0.17866666666666664,0.09200000000000008,-0.08666666666666656,1.0,1.0
classification,knn,Yale,cif,r_cforest,5,"5,10,25,50,100",0.10177777777777781,0.10711111111111116,0.13866666666666666,0.05600000000000005,-0.08266666666666661,1.0,1.0
classification,knn,Yale,cif,r_ctree,5,"5,10,25,50,100",0.11511111111111112,0.12444444444444447,0.11466666666666664,0.13288888888888895,0.018222222222222306,1.0,1.0
classification,knn,Yale,cif,rf,5,"5,10,25,50,100",0.011022222222222211,0.008000000000000007,0.02177777777777773,0.008000000000000007,-0.013777777777777722,0.8,0.8
classification,knn,Yale,cif,rfe,5,"5,10,25,50,100",-0.02453333333333334,-0.01911111111111108,-0.039555555555555566,-0.013333333333333308,0.026222222222222258,0.0,0.0
classification,knn,Yale,cif,xgb,5,"5,10,25,50,100",0.03653333333333335,0.04222222222222227,0.0835555555555555,0.007555555555555649,-0.07599999999999985,1.0,1.0
classification,knn,arcene,cif,boruta,5,"5,10,25,50,100",-0.03754040404040402,-0.03992424242424253,-0.04012626262626273,-0.02989898989898976,0.010227272727272974,0.0,0.0
classification,knn,arcene,cif,cat,5,"5,10,25,50,100",-0.012959595959595949,-0.010454545454545494,-0.010454545454545494,-0.0053535353535354435,0.005101010101010051,0.0,0.0
classification,knn,arcene,cif,cit,5,"5,10,25,50,100",0.053353535353535354,0.043661616161616235,0.03292929292929281,0.0868181818181818,0.053888888888888986,1.0,1.0
classification,knn,arcene,cif,cpi,5,"5,10,25,50,100",0.07130303030303028,0.06654040404040396,0.05348484848484847,0.09426767676767678,0.04078282828282831,1.0,1.0
classification,knn,arcene,cif,et,5,"5,10,25,50,100",-0.003267676767676786,0.0007323232323231954,-0.028888888888889075,0.024040404040404084,0.05292929292929316,0.6,0.6
classification,knn,arcene,cif,lgbm,5,"5,10,25,50,100",-0.0026818181818181407,0.0007575757575757347,-0.02810606060606069,0.012196969696969817,0.04030303030303051,0.6,0.6
classification,knn,arcene,cif,pi,5,"5,10,25,50,100",0.0657828282828283,0.06474747474747466,0.05699494949494943,0.0771464646464648,0.020151515151515365,1.0,1.0
classification,knn,arcene,cif,ptest_mc,5,"5,10,25,50,100",0.015404040404040397,0.009318181818181781,0.0607070707070706,-0.025479797979797936,-0.08618686868686853,0.8,0.8
classification,knn,arcene,cif,ptest_rdc,5,"5,10,25,50,100",0.08409595959595961,0.06391414141414142,0.16962121212121206,0.021085858585858652,-0.1485353535353534,1.0,1.0
classification,knn,arcene,cif,r_cforest,5,"5,10,25,50,100",0.09690909090909092,0.092550505050505,0.1290656565656565,0.08383838383838393,-0.04522727272727256,1.0,1.0
classification,knn,arcene,cif,r_ctree,5,"5,10,25,50,100",0.06079797979797978,0.053257575757575726,0.05575757575757567,0.09964646464646476,0.04388888888888909,1.0,1.0
classification,knn,arcene,cif,rf,5,"5,10,25,50,100",-0.006070707070707071,-0.005782828282828278,-0.00010101010101015717,-0.005782828282828278,-0.005681818181818121,0.0,0.0
classification,knn,arcene,cif,rfe,5,"5,10,25,50,100",0.025530303030303035,0.01449494949494945,0.01449494949494945,0.07078282828282834,0.05628787878787889,1.0,1.0
classification,knn,arcene,cif,xgb,5,"5,10,25,50,100",0.016121212121212137,0.022146464646464636,-0.02239898989899003,0.04507575757575766,0.06747474747474769,0.6,0.6
classification,knn,dexter,cif,boruta,5,"5,10,25,50,100",-0.028133333333333364,-0.024666666666666726,-0.024666666666666726,0.0006666666666665932,0.02533333333333332,0.2,0.2
classification,knn,dexter,cif,cat,5,"5,10,25,50,100",-0.03653333333333333,-0.02533333333333332,-0.09466666666666668,0.031333333333333435,0.1260000000000001,0.2,0.2
classification,knn,dexter,cif,cit,5,"5,10,25,50,100",0.04893333333333334,0.06533333333333335,-0.03533333333333333,0.09466666666666668,0.13,0.8,0.8
classification,knn,dexter,cif,cpi,5,"5,10,25,50,100",0.09573333333333336,0.09400000000000008,0.07466666666666666,0.122,0.04733333333333334,1.0,1.0
classification,knn,dexter,cif,et,5,"5,10,25,50,100",0.004399999999999982,0.020000000000000018,0.024666666666666615,0.02400000000000002,-0.0006666666666665932,0.6,0.6
classification,knn,dexter,cif,lgbm,5,"5,10,25,50,100",-0.008400000000000029,0.013999999999999901,-0.09866666666666668,0.06466666666666665,0.16333333333333333,0.6,0.6
classification,knn,dexter,cif,pi,5,"5,10,25,50,100",0.06933333333333333,0.06799999999999995,0.043333333333333335,0.09666666666666668,0.053333333333333344,1.0,1.0
classification,knn,dexter,cif,ptest_mc,5,"5,10,25,50,100",-0.005466666666666642,-0.02066666666666661,0.03600000000000003,-0.02066666666666661,-0.05666666666666664,0.4,0.4
classification,knn,dexter,cif,ptest_rdc,5,"5,10,25,50,100",0.03720000000000001,0.040000000000000036,-0.03066666666666662,0.07266666666666666,0.10333333333333328,0.8,0.8
classification,knn,dexter,cif,rf,5,"5,10,25,50,100",-0.025066666666666702,-0.02400000000000002,-0.033333333333333326,0.005333333333333301,0.03866666666666663,0.2,0.2
classification,knn,dexter,cif,rfe,5,"5,10,25,50,100",0.09560000000000002,0.10199999999999998,0.053333333333333344,0.10066666666666668,0.04733333333333334,1.0,1.0
classification,knn,dexter,cif,xgb,5,"5,10,25,50,100",-0.020666666666666722,-0.0033333333333334103,-0.09866666666666668,0.04799999999999993,0.1466666666666666,0.4,0.4
classification,knn,gamma,cif,boruta,1,5,0.08123168366123901,0.08123168366123901,0.08123168366123901,0.08123168366123901,0.0,1.0,1.0
classification,knn,gamma,cif,cat,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
classification,knn,gamma,cif,cit,1,5,0.012193889064076813,0.012193889064076813,0.012193889064076813,0.012193889064076813,0.0,1.0,1.0
classification,knn,gamma,cif,cpi,1,5,0.0024919594380190535,0.0024919594380190535,0.0024919594380190535,0.0024919594380190535,0.0,1.0,1.0
classification,knn,gamma,cif,et,1,5,0.0021214849017776594,0.0021214849017776594,0.0021214849017776594,0.0021214849017776594,0.0,1.0,1.0
classification,knn,gamma,cif,lgbm,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
classification,knn,gamma,cif,pi,1,5,-0.002654456179313036,-0.002654456179313036,-0.002654456179313036,-0.002654456179313036,0.0,0.0,0.0
classification,knn,gamma,cif,ptest_mc,1,5,0.005743791425999678,0.005743791425999678,0.005743791425999678,0.005743791425999678,0.0,1.0,1.0
classification,knn,gamma,cif,ptest_rdc,1,5,0.030195070059967577,0.030195070059967577,0.030195070059967577,0.030195070059967577,0.0,1.0,1.0
classification,knn,gamma,cif,r_cforest,1,5,0.009618098936618247,0.009618098936618247,0.009618098936618247,0.009618098936618247,0.0,1.0,1.0
classification,knn,gamma,cif,r_ctree,1,5,0.12902410594172886,0.12902410594172886,0.12902410594172886,0.12902410594172886,0.0,1.0,1.0
classification,knn,gamma,cif,rf,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
classification,knn,gamma,cif,rfe,1,5,0.0011983383415196114,0.0011983383415196114,0.0011983383415196114,0.0011983383415196114,0.0,1.0,1.0
classification,knn,gamma,cif,xgb,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
classification,knn,gisette,cif,boruta,5,"5,10,25,50,100",0.07841333333333333,0.04946666666666677,0.19079999999999997,0.010366666666666635,-0.18043333333333333,1.0,1.0
classification,knn,gisette,cif,cat,5,"5,10,25,50,100",-0.020459999999999968,-0.018166666666666553,-0.01736666666666664,-0.011466666666666736,0.005899999999999905,0.0,0.0
classification,knn,gisette,cif,cit,5,"5,10,25,50,100",0.03020666666666667,0.03720000000000001,-0.029133333333333344,0.07583333333333331,0.10496666666666665,0.8,0.8
classification,knn,gisette,cif,cpi,5,"5,10,25,50,100",0.1925333333333333,0.1940666666666666,0.26480000000000004,0.11726666666666663,-0.1475333333333334,1.0,1.0
classification,knn,gisette,cif,et,5,"5,10,25,50,100",-0.005033333333333334,-0.004066666666666663,-0.012266666666666648,0.00019999999999997797,0.012466666666666626,0.4,0.4
classification,knn,gisette,cif,lgbm,5,"5,10,25,50,100",-0.025379999999999958,-0.022299999999999875,-0.04300000000000004,-0.010466666666666624,0.032533333333333414,0.0,0.0
classification,knn,gisette,cif,pi,5,"5,10,25,50,100",0.033460000000000004,0.016700000000000048,0.0797,0.01626666666666665,-0.06343333333333334,1.0,1.0
classification,knn,gisette,cif,ptest_mc,5,"5,10,25,50,100",0.010546666666666682,0.01430000000000009,0.014499999999999957,0.011433333333333295,-0.003066666666666662,0.8,0.8
classification,knn,gisette,cif,ptest_rdc,5,"5,10,25,50,100",0.009106666666666619,0.009166666666666545,0.006166666666666654,0.009166666666666545,0.0029999999999998916,1.0,1.0
classification,knn,gisette,cif,r_cforest,5,"5,10,25,50,100",0.27079333333333333,0.27193333333333347,0.32666666666666666,0.20286666666666664,-0.12380000000000002,1.0,1.0
classification,knn,gisette,cif,r_ctree,5,"5,10,25,50,100",0.292685,0.3181750000000001,0.33815833333333334,0.21144166666666664,-0.1267166666666667,1.0,1.0
classification,knn,gisette,cif,rf,5,"5,10,25,50,100",-0.0023733333333333163,-6.666666666665932e-05,-0.01086666666666658,0.00039999999999995595,0.011266666666666536,0.4,0.4
classification,knn,gisette,cif,rfe,5,"5,10,25,50,100",-0.008353333333333324,-0.0077666666666666995,-0.006266666666666643,-0.0025333333333333874,0.0037333333333332552,0.0,0.0
classification,knn,gisette,cif,xgb,5,"5,10,25,50,100",-0.024539999999999985,-0.023466666666666636,-0.039966666666666706,-0.00996666666666668,0.030000000000000027,0.0,0.0
classification,knn,glass,cif,boruta,2,"5,10",0.030297619047619073,0.030297619047619073,0.060595238095238146,0.0,-0.060595238095238146,0.5,1.0
classification,knn,glass,cif,cat,2,"5,10",0.007934523809523808,0.007934523809523808,0.015869047619047616,0.0,-0.015869047619047616,0.5,1.0
classification,knn,glass,cif,cit,2,"5,10",0.019184523809523846,0.019184523809523846,0.03836904761904769,0.0,-0.03836904761904769,0.5,1.0
classification,knn,glass,cif,cpi,2,"5,10",0.03866468253968258,0.03866468253968258,0.07732936507936516,0.0,-0.07732936507936516,0.5,1.0
classification,knn,glass,cif,et,2,"5,10",0.010478174603174628,0.010478174603174628,0.020956349206349256,0.0,-0.020956349206349256,0.5,1.0
classification,knn,glass,cif,lgbm,2,"5,10",0.017978174603174635,0.017978174603174635,0.03595634920634927,0.0,-0.03595634920634927,0.5,1.0
classification,knn,glass,cif,pi,2,"5,10",-0.0006626984126983371,-0.0006626984126983371,-0.0013253968253966741,0.0,0.0013253968253966741,0.0,0.5
classification,knn,glass,cif,ptest_mc,2,"5,10",-0.00014285714285711126,-0.00014285714285711126,-0.0002857142857142225,0.0,0.0002857142857142225,0.0,0.5
classification,knn,glass,cif,ptest_rdc,2,"5,10",0.01481746031746034,0.01481746031746034,0.02963492063492068,0.0,-0.02963492063492068,0.5,1.0
classification,knn,glass,cif,r_cforest,2,"5,10",-0.004765873015873001,-0.004765873015873001,-0.009531746031746002,0.0,0.009531746031746002,0.0,0.5
classification,knn,glass,cif,r_ctree,2,"5,10",0.030297619047619073,0.030297619047619073,0.060595238095238146,0.0,-0.060595238095238146,0.5,1.0
classification,knn,glass,cif,rf,2,"5,10",0.012057539682539753,0.012057539682539753,0.024115079365079506,0.0,-0.024115079365079506,0.5,1.0
classification,knn,glass,cif,rfe,2,"5,10",0.027990079365079412,0.027990079365079412,0.055980158730158824,0.0,-0.055980158730158824,0.5,1.0
classification,knn,glass,cif,xgb,2,"5,10",0.0002519841269841838,0.0002519841269841838,0.0005039682539683676,0.0,-0.0005039682539683676,0.5,1.0
classification,knn,isolet,cif,boruta,5,"5,10,25,50,100",0.25630343328987387,0.27358322468491947,0.09842329421990442,0.19526901347240322,0.0968457192524988,1.0,1.0
classification,knn,isolet,cif,cat,5,"5,10,25,50,100",-0.0772202520643199,-0.021042155584528488,-0.1895510647544546,-0.021042155584528488,0.1685089091699261,0.0,0.0
classification,knn,isolet,cif,cit,5,"5,10,25,50,100",-0.014084919600173862,-0.01144763146458061,-0.06848717948717953,0.04483094306823121,0.11331812255541074,0.4,0.4
classification,knn,isolet,cif,cpi,5,"5,10,25,50,100",0.17582199043893953,0.1638179052585832,0.05826770969143852,0.13790873533246406,0.07964102564102554,1.0,1.0
classification,knn,isolet,cif,et,5,"5,10,25,50,100",0.06439087353324638,0.03425771403737499,0.006625380269448089,0.027545849630595365,0.020920469361147276,1.0,1.0
classification,knn,isolet,cif,lgbm,5,"5,10,25,50,100",-0.04774454584963066,-0.02173011734028696,-0.07918861364624075,-0.012514558887440352,0.0666740547588004,0.0,0.0
classification,knn,isolet,cif,pi,5,"5,10,25,50,100",0.008987136027813947,0.0360421555845285,-0.07575706214689265,0.0360421555845285,0.11179921773142115,0.6,0.6
classification,knn,isolet,cif,ptest_mc,5,"5,10,25,50,100",0.08381816601477614,0.07754150369404611,0.06794480660582358,0.07754150369404611,0.009596697088222528,1.0,1.0
classification,knn,isolet,cif,ptest_rdc,5,"5,10,25,50,100",0.17835514993481089,0.13454237288135584,0.12479791395045634,0.047753585397653175,-0.07704432855280316,1.0,1.0
classification,knn,isolet,cif,r_cforest,5,"5,10,25,50,100",0.0198546718817905,0.036384180790960396,-0.10160017383746195,0.036384180790960396,0.13798435462842235,0.6,0.6
classification,knn,isolet,cif,r_ctree,5,"5,10,25,50,100",0.0238170360712733,0.018400550485296097,-0.011559611763001632,0.04710256410256408,0.05866217586556571,0.8,0.8
classification,knn,isolet,cif,rf,5,"5,10,25,50,100",-0.030660843111690594,0.006793133420252118,-0.10859887005649715,0.006793133420252118,0.11539200347674927,0.6,0.6
classification,knn,isolet,cif,rfe,5,"5,10,25,50,100",-0.08904771838331163,-0.02953715775749688,-0.21422816166883957,-0.010283789656671094,0.20394437201216847,0.0,0.0
classification,knn,isolet,cif,xgb,5,"5,10,25,50,100",-0.031546197305519365,-0.013588874402433837,-0.08047674923946108,-0.013588874402433837,0.06688787483702724,0.2,0.2
classification,knn,letter,cif,boruta,2,"5,10",0.36198384349563795,0.36198384349563795,0.5914836579594129,0.13248402903186296,-0.45899962892755,1.0,1.0
classification,knn,letter,cif,cat,2,"5,10",0.0013369255805517066,0.0013369255805517066,0.0023804487717526968,0.0002934023893507165,-0.0020870463824019803,1.0,1.0
classification,knn,letter,cif,cit,2,"5,10",0.005365658834389608,0.005365658834389608,0.008820507111809484,0.0019108105569697331,-0.00690969655483975,1.0,1.0
classification,knn,letter,cif,cpi,2,"5,10",0.000326140555885035,0.000326140555885035,0.0005575020306187728,9.477908115129718e-05,-0.0004627229494674756,1.0,1.0
classification,knn,letter,cif,et,2,"5,10",0.0012003731348345092,0.0012003731348345092,7.550703472958276e-05,0.0023252392349394357,0.002249732200209853,1.0,1.0
classification,knn,letter,cif,lgbm,2,"5,10",0.000445407440581691,0.000445407440581691,0.0008055914617416393,8.522341942174272e-05,-0.0007203680423198966,1.0,1.0
classification,knn,letter,cif,pi,2,"5,10",0.000326140555885035,0.000326140555885035,0.0005575020306187728,9.477908115129718e-05,-0.0004627229494674756,1.0,1.0
classification,knn,letter,cif,ptest_mc,2,"5,10",0.07285613316617967,0.07285613316617967,0.1421969465467976,0.0035153197855617435,-0.13868162676123585,1.0,1.0
classification,knn,letter,cif,ptest_rdc,2,"5,10",0.07242490110590233,0.07242490110590233,0.12734172058751025,0.017508081624294403,-0.10983363896321585,1.0,1.0
classification,knn,letter,cif,r_cforest,2,"5,10",0.005536726067073006,0.005536726067073006,0.00926779773275943,0.0018056544013865805,-0.00746214333137285,1.0,1.0
classification,knn,letter,cif,r_ctree,2,"5,10",0.050624504393452285,0.050624504393452285,0.10116378536748283,8.522341942174272e-05,-0.10107856194806109,1.0,1.0
classification,knn,letter,cif,rf,2,"5,10",0.0014114883629438024,0.0014114883629438024,0.00234035277708744,0.0004826239488001649,-0.001857728828287275,1.0,1.0
classification,knn,letter,cif,rfe,2,"5,10",-0.0016891954032383083,-0.0016891954032383083,-0.003469781725658816,9.139091918219933e-05,0.0035611726448410153,0.5,0.5
classification,knn,letter,cif,xgb,2,"5,10",0.004460112527205906,0.004460112527205906,0.008825445973260515,9.477908115129718e-05,-0.008730666892109218,1.0,1.0
classification,knn,madelon,cif,boruta,5,"5,10,25,50,100",-0.03386000000000002,-0.024600000000000066,-0.024600000000000066,-0.006900000000000017,0.01770000000000005,0.0,0.0
classification,knn,madelon,cif,cat,5,"5,10,25,50,100",-0.021860000000000036,-0.019600000000000173,0.012199999999999989,-0.0041999999999999815,-0.01639999999999997,0.2,0.2
classification,knn,madelon,cif,cit,5,"5,10,25,50,100",0.09709999999999999,0.11829999999999985,-0.027900000000000036,0.09560000000000002,0.12350000000000005,0.8,0.8
classification,knn,madelon,cif,cpi,5,"5,10,25,50,100",0.22832,0.24619999999999997,0.2591,0.11459999999999992,-0.14450000000000007,1.0,1.0
classification,knn,madelon,cif,et,5,"5,10,25,50,100",-0.01916000000000002,-0.01750000000000007,0.030099999999999905,-0.0019000000000000128,-0.03199999999999992,0.2,0.2
classification,knn,madelon,cif,lgbm,5,"5,10,25,50,100",-0.03288000000000002,-0.0353,-0.0353,0.0028999999999999027,0.0381999999999999,0.2,0.2
classification,knn,madelon,cif,pi,5,"5,10,25,50,100",0.08235999999999996,0.08709999999999984,0.06699999999999995,0.05390000000000006,-0.01309999999999989,1.0,1.0
classification,knn,madelon,cif,ptest_mc,5,"5,10,25,50,100",0.04827999999999999,0.051100000000000034,0.08310000000000006,0.051100000000000034,-0.03200000000000003,0.8,0.8
classification,knn,madelon,cif,ptest_rdc,5,"5,10,25,50,100",0.050819999999999955,0.05620000000000003,0.0694999999999999,0.05620000000000003,-0.013299999999999867,0.8,0.8
classification,knn,madelon,cif,r_cforest,5,"5,10,25,50,100",-0.016760000000000063,-0.016000000000000125,0.02639999999999998,0.0028999999999999027,-0.023500000000000076,0.4,0.4
classification,knn,madelon,cif,r_ctree,5,"5,10,25,50,100",0.24045999999999995,0.25869999999999993,0.2649,0.13029999999999997,-0.13460000000000005,1.0,1.0
classification,knn,madelon,cif,rf,5,"5,10,25,50,100",-0.024060000000000036,-0.018400000000000083,0.010599999999999943,-0.0040999999999999925,-0.014699999999999935,0.2,0.2
classification,knn,madelon,cif,rfe,5,"5,10,25,50,100",-0.010820000000000007,-0.014699999999999935,-0.014699999999999935,-0.0047000000000000375,0.009999999999999898,0.2,0.2
classification,knn,madelon,cif,xgb,5,"5,10,25,50,100",-0.03524000000000001,-0.04169999999999996,-0.04169999999999996,-0.0043999999999999595,0.0373,0.0,0.0
classification,knn,musk,cif,boruta,5,"5,10,25,50,100",0.0011544130137993269,-0.00798167071063316,0.03661343058103739,-0.00798167071063316,-0.04459510129167055,0.4,0.4
classification,knn,musk,cif,cat,5,"5,10,25,50,100",-0.006699245276429821,-0.006835569427463994,-0.003358636040196372,-0.00813460785132436,-0.004775971811127988,0.0,0.0
classification,knn,musk,cif,cit,5,"5,10,25,50,100",0.01006477228907412,-0.0018562220292274167,0.043365903613792334,-0.0018562220292274167,-0.04522212564301975,0.4,0.4
classification,knn,musk,cif,cpi,5,"5,10,25,50,100",0.007959931448022739,0.005864242213755366,0.018947525084271888,-0.0010946335474972813,-0.02004215863176917,0.8,0.8
classification,knn,musk,cif,et,5,"5,10,25,50,100",-6.85893651952707e-06,0.0034422948953919397,0.007564725181270826,-0.00861051619302411,-0.016175241374294935,0.6,0.6
classification,knn,musk,cif,lgbm,5,"5,10,25,50,100",-0.0008517747712299739,0.0007785705410141563,0.000887265073465815,-0.0006617714691415921,-0.001549036542607407,0.6,0.6
classification,knn,musk,cif,pi,5,"5,10,25,50,100",0.00999127108820146,0.003015159711111437,0.03929073577847586,-0.007614958686637308,-0.04690569446511317,0.8,0.8
classification,knn,musk,cif,ptest_mc,5,"5,10,25,50,100",-0.004689751036586687,-0.0055013576807653175,0.005797761102562915,-0.01101483023589822,-0.016812591338461136,0.2,0.2
classification,knn,musk,cif,ptest_rdc,5,"5,10,25,50,100",0.0015914634815526797,-0.00038759358399331756,0.014597404435398031,0.0017855183894620597,-0.012811886045935972,0.4,0.4
classification,knn,musk,cif,r_cforest,5,"5,10,25,50,100",0.0024530042615120927,-0.0008430523960475389,0.018956667448670972,-0.0006879827796109073,-0.01964465022828188,0.2,0.2
classification,knn,musk,cif,r_ctree,5,"5,10,25,50,100",0.017692888786263117,0.00921709847186336,0.06064701022755348,-0.006187500891055575,-0.06683451111860905,0.6,0.6
classification,knn,musk,cif,rf,5,"5,10,25,50,100",0.0006788988756204706,-0.001303534500060155,-0.001303534500060155,0.00166307743206906,0.002966611932129215,0.4,0.4
classification,knn,musk,cif,rfe,5,"5,10,25,50,100",0.0003968090385480405,0.0013137909530596126,0.0013137909530596126,0.004542197578565221,0.0032284066255056088,0.6,0.6
classification,knn,musk,cif,xgb,5,"5,10,25,50,100",-0.0003813938852138543,-0.00044434464900366955,-0.0004849564784047411,0.0003279398522478827,0.0008128963306526238,0.4,0.4
classification,knn,orlraws10P,cif,boruta,5,"5,10,25,50,100",0.045600000000000016,0.03200000000000003,0.10400000000000009,0.03200000000000003,-0.07200000000000006,1.0,1.0
classification,knn,orlraws10P,cif,cat,5,"5,10,25,50,100",0.02080000000000004,0.02200000000000002,0.008000000000000007,0.024000000000000132,0.016000000000000125,1.0,1.0
classification,knn,orlraws10P,cif,cit,5,"5,10,25,50,100",0.07480000000000005,0.09400000000000008,-0.03799999999999992,0.18000000000000005,0.21799999999999997,0.6,0.6
classification,knn,orlraws10P,cif,cpi,5,"5,10,25,50,100",0.15360000000000004,0.17199999999999993,0.1060000000000001,0.17200000000000004,0.06599999999999995,1.0,1.0
classification,knn,orlraws10P,cif,et,5,"5,10,25,50,100",0.0016000000000000237,0.0040000000000000036,0.0040000000000000036,0.01200000000000001,0.008000000000000007,0.6,0.6
classification,knn,orlraws10P,cif,lgbm,5,"5,10,25,50,100",-0.01639999999999997,-0.018000000000000016,-0.018000000000000016,-0.007999999999999896,0.01000000000000012,0.0,0.0
classification,knn,orlraws10P,cif,pi,5,"5,10,25,50,100",0.14720000000000003,0.14400000000000013,0.132,0.14400000000000013,0.012000000000000122,1.0,1.0
classification,knn,orlraws10P,cif,ptest_mc,5,"5,10,25,50,100",0.1804,0.21999999999999997,0.24,0.062000000000000055,-0.17799999999999994,1.0,1.0
classification,knn,orlraws10P,cif,ptest_rdc,5,"5,10,25,50,100",0.13080000000000006,0.138,0.14600000000000002,0.09600000000000009,-0.04999999999999993,1.0,1.0
classification,knn,orlraws10P,cif,r_cforest,5,"5,10,25,50,100",0.1508,0.15000000000000002,0.14200000000000002,0.16000000000000003,0.018000000000000016,1.0,1.0
classification,knn,orlraws10P,cif,r_ctree,5,"5,10,25,50,100",0.07240000000000005,0.062000000000000055,-0.04799999999999993,0.20200000000000007,0.25,0.6,0.6
classification,knn,orlraws10P,cif,rf,5,"5,10,25,50,100",-0.01759999999999995,-0.014000000000000012,-0.04599999999999993,0.006000000000000116,0.052000000000000046,0.2,0.2
classification,knn,orlraws10P,cif,rfe,5,"5,10,25,50,100",0.010800000000000032,0.015999999999999903,-0.04599999999999993,0.02200000000000002,0.06799999999999995,0.8,0.8
classification,knn,orlraws10P,cif,xgb,5,"5,10,25,50,100",-0.021599999999999953,-0.024000000000000132,-0.013999999999999901,-0.0039999999999998925,0.010000000000000009,0.0,0.0
classification,knn,page-blocks,cif,boruta,2,"5,10",0.0046853165529625596,0.0046853165529625596,0.009370633105925119,0.0,-0.009370633105925119,0.5,1.0
classification,knn,page-blocks,cif,cat,2,"5,10",0.0086398414427869,0.0086398414427869,0.0172796828855738,0.0,-0.0172796828855738,0.5,1.0
classification,knn,page-blocks,cif,cit,2,"5,10",0.005003083334968794,0.005003083334968794,0.010006166669937588,0.0,-0.010006166669937588,0.5,1.0
classification,knn,page-blocks,cif,cpi,2,"5,10",0.007859933218967274,0.007859933218967274,0.01571986643793455,0.0,-0.01571986643793455,0.5,1.0
classification,knn,page-blocks,cif,et,2,"5,10",0.0014382048628398536,0.0014382048628398536,0.002876409725679707,0.0,-0.002876409725679707,0.5,1.0
classification,knn,page-blocks,cif,lgbm,2,"5,10",0.00926663632776753,0.00926663632776753,0.01853327265553506,0.0,-0.01853327265553506,0.5,1.0
classification,knn,page-blocks,cif,pi,2,"5,10",0.008256233246543121,0.008256233246543121,0.016512466493086242,0.0,-0.016512466493086242,0.5,1.0
classification,knn,page-blocks,cif,ptest_mc,2,"5,10",-0.0016189210470696769,-0.0016189210470696769,-0.0032378420941393538,0.0,0.0032378420941393538,0.0,0.5
classification,knn,page-blocks,cif,ptest_rdc,2,"5,10",0.017407147830199088,0.017407147830199088,0.034814295660398176,0.0,-0.034814295660398176,0.5,1.0
classification,knn,page-blocks,cif,r_cforest,2,"5,10",0.0006797747052812442,0.0006797747052812442,0.0013595494105624883,0.0,-0.0013595494105624883,0.5,1.0
classification,knn,page-blocks,cif,r_ctree,2,"5,10",0.045068983291992715,0.045068983291992715,0.09013796658398543,0.0,-0.09013796658398543,0.5,1.0
classification,knn,page-blocks,cif,rf,2,"5,10",-0.00032860655063121635,-0.00032860655063121635,-0.0006572131012624327,0.0,0.0006572131012624327,0.0,0.5
classification,knn,page-blocks,cif,rfe,2,"5,10",0.005986231363144523,0.005986231363144523,0.011972462726289046,0.0,-0.011972462726289046,0.5,1.0
classification,knn,page-blocks,cif,xgb,2,"5,10",0.008142887494303197,0.008142887494303197,0.016285774988606394,0.0,-0.016285774988606394,0.5,1.0
classification,knn,pendigits,cif,boruta,2,"5,10",0.07911796377049768,0.07911796377049768,0.13633445292707036,0.021901474613925,-0.11443297831314536,1.0,1.0
classification,knn,pendigits,cif,cat,2,"5,10",0.006262341157651452,0.006262341157651452,0.010767528197366594,0.0017571541179363104,-0.009010374079430283,1.0,1.0
classification,knn,pendigits,cif,cit,2,"5,10",0.010336813949805401,0.010336813949805401,0.019429692443327595,0.0012439354562832072,-0.018185756987044388,1.0,1.0
classification,knn,pendigits,cif,cpi,2,"5,10",0.014684158553912585,0.014684158553912585,0.03028676312796763,-0.0009184460201424605,-0.03120520914811009,0.5,0.5
