task,downstream_model,dataset,method_base,n_k,supported_k,start_k,end_k,start_rank,end_rank,delta_rank,mean_rank,best_rank,worst_rank,start_score,end_score,delta_score,mean_score
regression,ridge,residential,ptest_dc,5,"5,10,25,50,100",5,100,11.0,15.0,4.0,12.0,11.0,15.0,0.9495195408713774,0.9736213887159111,0.02410184784453373,0.9654263678468397
regression,ridge,residential,ptest_pc,5,"5,10,25,50,100",5,100,8.0,16.0,8.0,10.4,7.0,16.0,0.9527310792350083,0.9731856383432632,0.02045455910825489,0.9666656978926348
regression,ridge,residential,ptest_rdc,5,"5,10,25,50,100",5,100,1.0,14.0,13.0,3.8,1.0,14.0,0.9607449252935452,0.973838795030503,0.013093869736957808,0.9719342090481
regression,ridge,residential,r_cforest,5,"5,10,25,50,100",5,100,3.0,9.0,6.0,8.0,2.0,13.0,0.9572526700159933,0.9761783539950821,0.01892568397908878,0.9684441328102811
regression,ridge,residential,r_ctree,5,"5,10,25,50,100",5,100,16.0,7.0,-9.0,13.4,7.0,16.0,0.9069784344709686,0.9762293086403551,0.06925087416938647,0.9510872717354625
regression,ridge,residential,rf,5,"5,10,25,50,100",5,100,5.0,6.0,1.0,8.0,4.0,13.0,0.9551887810509634,0.9762423604931247,0.021053579442161352,0.9674092985343336
regression,ridge,residential,rfe,5,"5,10,25,50,100",5,100,2.0,5.0,3.0,6.2,2.0,9.0,0.9576117677509454,0.9763240193886452,0.01871225163769985,0.9690239187653752
regression,ridge,residential,xgb,5,"5,10,25,50,100",5,100,10.0,8.0,-2.0,11.2,8.0,15.0,0.9507345928922558,0.9762053990163456,0.025470806124089806,0.9655761862088225
regression,svr,coepra1,boruta,5,"5,10,25,50,100",5,100,14.0,11.0,-3.0,10.8,9.0,14.0,0.027763441071690823,0.32924142822822844,0.3014779871565376,0.21892893361453378
regression,svr,coepra1,cat,5,"5,10,25,50,100",5,100,6.0,1.0,-5.0,3.4,1.0,6.0,0.21990377087246574,0.5924859066919281,0.3725821358194624,0.40837249239008955
regression,svr,coepra1,cif,5,"5,10,25,50,100",5,100,7.0,5.0,-2.0,6.6,5.0,8.0,0.21377106592498799,0.4416316926263066,0.2278606267013186,0.30052753134743315
regression,svr,coepra1,cit,5,"5,10,25,50,100",5,100,5.0,13.0,8.0,9.4,5.0,13.0,0.23037223123156608,0.1914794821769171,-0.038892749054648984,0.22928344052879432
regression,svr,coepra1,cpi,5,"5,10,25,50,100",5,100,13.0,8.0,-5.0,10.2,8.0,14.0,0.0473333639600723,0.37458655299785354,0.3272531890377812,0.23749560453216373
regression,svr,coepra1,et,5,"5,10,25,50,100",5,100,3.0,4.0,1.0,3.6,3.0,4.0,0.28090450184181504,0.5319944004888043,0.2510898986469893,0.39521893428088817
regression,svr,coepra1,lgbm,5,"5,10,25,50,100",5,100,4.0,9.0,5.0,5.8,4.0,9.0,0.27459876284204005,0.37335514019762017,0.09875637735558013,0.33524811476917193
regression,svr,coepra1,pi,5,"5,10,25,50,100",5,100,15.0,7.0,-8.0,12.6,7.0,15.0,0.013616771588081807,0.3947855089582973,0.38116873737021545,0.17810978687091508
regression,svr,coepra1,ptest_dc,5,"5,10,25,50,100",5,100,8.0,14.0,6.0,11.2,8.0,14.0,0.19548539930342682,0.17484008872002169,-0.02064531058340513,0.19091382403922796
regression,svr,coepra1,ptest_pc,5,"5,10,25,50,100",5,100,10.0,12.0,2.0,11.8,10.0,13.0,0.1537323143819733,0.2630838356915757,0.10935152130960238,0.20278624759174763
regression,svr,coepra1,ptest_rdc,5,"5,10,25,50,100",5,100,11.0,10.0,-1.0,11.6,10.0,14.0,0.1410760540450398,0.36605682934127287,0.22498077529623306,0.22828213483928436
regression,svr,coepra1,r_cforest,5,"5,10,25,50,100",5,100,16.0,16.0,0.0,16.0,16.0,16.0,-0.009055964740395512,0.015496083730308068,0.02455204847070358,0.0044577730007548475
regression,svr,coepra1,r_ctree,5,"5,10,25,50,100",5,100,9.0,15.0,6.0,12.4,9.0,15.0,0.17313103338601113,0.12907134136078138,-0.044059692025229746,0.1713960442460047
regression,svr,coepra1,rf,5,"5,10,25,50,100",5,100,12.0,6.0,-6.0,7.0,4.0,12.0,0.10250932954159853,0.43934580773250814,0.3368364781909096,0.3027686279805217
regression,svr,coepra1,rfe,5,"5,10,25,50,100",5,100,1.0,3.0,2.0,2.2,1.0,3.0,0.31256135931872076,0.565223089909816,0.2526617305910952,0.46360308011526563
regression,svr,coepra1,xgb,5,"5,10,25,50,100",5,100,2.0,2.0,0.0,1.4,1.0,2.0,0.28861253700890294,0.5726743722443278,0.2840618352354249,0.4972859145824325
regression,svr,coepra2,boruta,5,"5,10,25,50,100",5,100,5.0,3.0,-2.0,6.0,3.0,8.0,0.17984251592389325,0.3473219684659184,0.16747945254202515,0.21541700170865533
regression,svr,coepra2,cat,5,"5,10,25,50,100",5,100,2.0,2.0,0.0,2.2,2.0,3.0,0.26261131898195866,0.3725739857816099,0.10996266679965122,0.34037314510045225
regression,svr,coepra2,cif,5,"5,10,25,50,100",5,100,7.0,13.0,6.0,7.0,4.0,13.0,0.11612936676003054,0.10331983912810724,-0.012809527631923293,0.20250966538657456
regression,svr,coepra2,cit,5,"5,10,25,50,100",5,100,10.0,12.0,2.0,10.8,10.0,12.0,0.09074869952393531,0.15527221560749488,0.06452351608355957,0.10745951315295903
regression,svr,coepra2,cpi,5,"5,10,25,50,100",5,100,11.0,14.0,3.0,12.8,11.0,14.0,-0.01610236552888906,0.021568965581263134,0.037671331110152195,0.019394259069645467
regression,svr,coepra2,et,5,"5,10,25,50,100",5,100,4.0,1.0,-3.0,2.2,1.0,4.0,0.1959796431774181,0.38157828238868313,0.18559863921126504,0.33469211857835246
regression,svr,coepra2,lgbm,5,"5,10,25,50,100",5,100,9.0,11.0,2.0,9.6,9.0,11.0,0.09419983219787575,0.15593203157350685,0.0617321993756311,0.11245231970362726
regression,svr,coepra2,pi,5,"5,10,25,50,100",5,100,8.0,10.0,2.0,8.6,8.0,10.0,0.09822677107405277,0.16082607657445963,0.06259930550040686,0.15587623996676983
regression,svr,coepra2,ptest_dc,5,"5,10,25,50,100",5,100,12.0,8.0,-4.0,10.6,8.0,12.0,-0.04993921922418583,0.19979513443481664,0.24973435365900248,0.07819549929794734
regression,svr,coepra2,ptest_pc,5,"5,10,25,50,100",5,100,15.0,6.0,-9.0,10.6,6.0,15.0,-0.12298139605271338,0.26520394389146346,0.3881853399441768,0.07877917148384836
regression,svr,coepra2,ptest_rdc,5,"5,10,25,50,100",5,100,14.0,9.0,-5.0,12.8,9.0,14.0,-0.09851845711933314,0.16088861474102295,0.2594070718603561,0.028770589495184552
regression,svr,coepra2,r_cforest,5,"5,10,25,50,100",5,100,16.0,16.0,0.0,16.0,16.0,16.0,-0.3238294896641396,-0.32584135857483504,-0.0020118689106954357,-0.32609604324549935
regression,svr,coepra2,r_ctree,5,"5,10,25,50,100",5,100,13.0,15.0,2.0,14.6,13.0,15.0,-0.07072633361908517,-0.29632244882695025,-0.22559611520786507,-0.18630756637881074
regression,svr,coepra2,rf,5,"5,10,25,50,100",5,100,3.0,4.0,1.0,4.4,3.0,6.0,0.22590179559676243,0.3317630533703336,0.1058612577735712,0.2779124332992944
regression,svr,coepra2,rfe,5,"5,10,25,50,100",5,100,1.0,5.0,4.0,2.2,1.0,5.0,0.3560301637356538,0.2780158846603482,-0.07801427907530561,0.3531761939800394
regression,svr,coepra2,xgb,5,"5,10,25,50,100",5,100,6.0,7.0,1.0,5.6,4.0,7.0,0.15763409751951396,0.22950065458147528,0.07186655706196132,0.2236268889555059
regression,svr,coepra3,boruta,5,"5,10,25,50,100",5,100,2.0,11.0,9.0,8.8,2.0,11.0,-0.03696329605947334,0.06366907060000156,0.10063236665947489,-0.011847422701404708
regression,svr,coepra3,cat,5,"5,10,25,50,100",5,100,14.0,4.0,-10.0,6.2,2.0,14.0,-0.17099003316174965,0.21437571219685672,0.38536574535860635,0.055491657865037534
regression,svr,coepra3,cif,5,"5,10,25,50,100",5,100,10.0,5.0,-5.0,5.2,3.0,10.0,-0.115136615139185,0.2085574965485884,0.3236941116877734,0.070056689931034
regression,svr,coepra3,cit,5,"5,10,25,50,100",5,100,9.0,16.0,7.0,13.2,9.0,16.0,-0.11044361822590609,-0.055203343135033035,0.05524027509087306,-0.0764436379565652
regression,svr,coepra3,cpi,5,"5,10,25,50,100",5,100,5.0,2.0,-3.0,3.2,2.0,5.0,-0.06332854967794856,0.23187286919596456,0.2952014188739131,0.09119133799508487
regression,svr,coepra3,et,5,"5,10,25,50,100",5,100,11.0,9.0,-2.0,10.6,9.0,13.0,-0.1545139522557291,0.1084322354834458,0.2629461877391749,-0.024691525245857122
regression,svr,coepra3,lgbm,5,"5,10,25,50,100",5,100,1.0,6.0,5.0,3.6,1.0,6.0,-0.0004713026706859491,0.1837141998706656,0.18418550254135155,0.09641276192955306
regression,svr,coepra3,pi,5,"5,10,25,50,100",5,100,6.0,3.0,-3.0,5.2,3.0,7.0,-0.07272103126953552,0.21535650296597186,0.2880775342355074,0.07051748185104229
regression,svr,coepra3,ptest_dc,5,"5,10,25,50,100",5,100,16.0,13.0,-3.0,14.6,13.0,16.0,-0.24180605562878144,0.015895402256818087,0.2577014578855995,-0.11900583036530603
regression,svr,coepra3,ptest_pc,5,"5,10,25,50,100",5,100,15.0,10.0,-5.0,13.4,10.0,16.0,-0.18858030869913592,0.06398389588137825,0.25256420458051415,-0.09424062385522346
regression,svr,coepra3,ptest_rdc,5,"5,10,25,50,100",5,100,13.0,12.0,-1.0,13.8,12.0,16.0,-0.16515807925354056,0.02001283291569094,0.1851709121692315,-0.10308100716484422
regression,svr,coepra3,r_cforest,5,"5,10,25,50,100",5,100,3.0,15.0,12.0,10.8,3.0,15.0,-0.04753916525142821,-0.019860111211638897,0.027679054039789316,-0.044805313056770955
regression,svr,coepra3,r_ctree,5,"5,10,25,50,100",5,100,4.0,14.0,10.0,9.2,4.0,14.0,-0.06126375206510329,0.000667400609993809,0.0619311526750971,-0.024145108294849477
regression,svr,coepra3,rf,5,"5,10,25,50,100",5,100,8.0,7.0,-1.0,6.4,3.0,8.0,-0.08995425807523642,0.16232295106891864,0.2522772091441551,0.0483968400287904
regression,svr,coepra3,rfe,5,"5,10,25,50,100",5,100,7.0,8.0,1.0,8.0,7.0,9.0,-0.08277868241268309,0.1417207891217539,0.224499471534437,0.03275082940884177
regression,svr,coepra3,xgb,5,"5,10,25,50,100",5,100,12.0,1.0,-11.0,3.8,1.0,12.0,-0.15973620858683948,0.2349713340565308,0.39470754264337027,0.07848119883669664
regression,svr,comm_violence,boruta,5,"5,10,25,50,100",5,100,15.0,8.0,-7.0,10.6,8.0,15.0,0.061017248101135374,0.009930587051191063,-0.05108666104994431,0.03633520269959696
regression,svr,comm_violence,cat,5,"5,10,25,50,100",5,100,5.5,7.0,1.5,6.7,5.0,8.0,0.09011610194277417,0.011181459121709186,-0.07893464282106498,0.04456353409802915
regression,svr,comm_violence,cif,5,"5,10,25,50,100",5,100,9.0,5.0,-4.0,6.6,5.0,9.0,0.08579822649757371,0.01390025126893863,-0.07189797522863509,0.047614664840771176
regression,svr,comm_violence,cit,5,"5,10,25,50,100",5,100,7.0,9.0,2.0,5.0,2.0,9.0,0.08793585065735382,0.0091049214479259,-0.07883092920942791,0.04923347797412224
regression,svr,comm_violence,cpi,5,"5,10,25,50,100",5,100,12.0,16.0,4.0,15.0,12.0,16.0,0.08175813086020024,0.00011875743973786434,-0.08163937342046237,0.026718057907626075
regression,svr,comm_violence,et,5,"5,10,25,50,100",5,100,8.0,1.0,-7.0,4.0,1.0,8.0,0.08721291016126813,0.018378031224875996,-0.06883487893639213,0.05032268946446028
regression,svr,comm_violence,lgbm,5,"5,10,25,50,100",5,100,2.0,11.0,9.0,7.4,2.0,11.0,0.09330065782423765,0.0085880979644634,-0.08471255985977424,0.04285979960119079
regression,svr,comm_violence,pi,5,"5,10,25,50,100",5,100,4.0,14.0,10.0,9.6,4.0,14.0,0.09033489001988379,0.0061866963298865055,-0.08414819368999729,0.04100066820718739
regression,svr,comm_violence,ptest_dc,5,"5,10,25,50,100",5,100,10.0,2.0,-8.0,6.0,2.0,10.0,0.08319652615696095,0.01775132803951821,-0.06544519811744275,0.04883711039341623
regression,svr,comm_violence,ptest_pc,5,"5,10,25,50,100",5,100,11.0,6.0,-5.0,7.2,3.0,11.0,0.08318450878233215,0.01322885769198562,-0.06995565109034653,0.046016268641037916
regression,svr,comm_violence,ptest_rdc,5,"5,10,25,50,100",5,100,3.0,4.0,1.0,2.0,1.0,4.0,0.0914485609003949,0.016648653763756637,-0.07479990713663826,0.05489387582177484
regression,svr,comm_violence,r_cforest,5,"5,10,25,50,100",5,100,14.0,3.0,-11.0,8.2,3.0,14.0,0.07075817404959665,0.016880235139229142,-0.05387793891036751,0.04296359250212748
regression,svr,comm_violence,r_ctree,5,"5,10,25,50,100",5,100,16.0,15.0,-1.0,15.4,15.0,16.0,0.0103044129477305,0.006096639339196379,-0.004207773608534121,0.008127240297186327
regression,svr,comm_violence,rf,5,"5,10,25,50,100",5,100,5.5,10.0,4.5,8.7,5.5,12.0,0.09011610194277417,0.009085275389339289,-0.08103082655343488,0.042311150171425824
regression,svr,comm_violence,rfe,5,"5,10,25,50,100",5,100,13.0,12.0,-1.0,13.2,12.0,14.0,0.07393932190812279,0.008351122071065054,-0.06558819983705773,0.0338740246491928
regression,svr,comm_violence,xgb,5,"5,10,25,50,100",5,100,1.0,13.0,12.0,10.4,1.0,14.0,0.09600806445766302,0.0075706297756993205,-0.0884374346819637,0.04062094221174195
regression,svr,community_crime,boruta,5,"5,10,25,50,100",5,100,15.0,10.0,-5.0,8.6,4.0,15.0,0.532558867366828,0.6169090607788604,0.08435019341203243,0.6047099446652798
regression,svr,community_crime,cat,5,"5,10,25,50,100",5,100,2.0,7.0,5.0,6.8,2.0,13.0,0.614258477663319,0.6191958745556263,0.004937396892307322,0.6211856585507061
regression,svr,community_crime,cif,5,"5,10,25,50,100",5,100,12.0,3.0,-9.0,6.0,3.0,12.0,0.5912585156264129,0.6212334546166258,0.029974938990212974,0.6181777441330502
regression,svr,community_crime,cit,5,"5,10,25,50,100",5,100,8.0,1.0,-7.0,5.2,1.0,8.0,0.602452663924214,0.6288895000148897,0.02643683609067571,0.6227148221805983
regression,svr,community_crime,cpi,5,"5,10,25,50,100",5,100,16.0,13.0,-3.0,15.4,13.0,16.0,0.268078570528108,0.615125982439837,0.34704741191172894,0.49134278478970916
regression,svr,community_crime,et,5,"5,10,25,50,100",5,100,6.0,6.0,0.0,3.8,2.0,6.0,0.6041763817217725,0.6193467044499762,0.015170322728203733,0.6237273850571927
regression,svr,community_crime,lgbm,5,"5,10,25,50,100",5,100,1.0,15.0,14.0,8.0,1.0,15.0,0.6149035236022591,0.614056842487243,-0.000846681115016068,0.6199606804756355
regression,svr,community_crime,pi,5,"5,10,25,50,100",5,100,4.0,2.0,-2.0,6.4,2.0,11.0,0.6065295687100889,0.623169011636119,0.016639442926030146,0.6198146334629263
regression,svr,community_crime,ptest_dc,5,"5,10,25,50,100",5,100,10.0,11.0,1.0,8.8,3.0,13.0,0.5951211946127535,0.6162457022848441,0.02112450767209062,0.6154623445211509
regression,svr,community_crime,ptest_pc,5,"5,10,25,50,100",5,100,11.0,12.0,1.0,10.6,6.0,12.0,0.5927246953330387,0.615984237258553,0.02325954192551427,0.6133705488408799
regression,svr,community_crime,ptest_rdc,5,"5,10,25,50,100",5,100,5.0,9.0,4.0,5.8,1.0,11.0,0.6063283362180707,0.6171675316042752,0.010839195386204481,0.6215196156861433
regression,svr,community_crime,r_cforest,5,"5,10,25,50,100",5,100,13.0,14.0,1.0,12.6,8.0,14.0,0.5744586352732679,0.6144758190285794,0.04001718375531149,0.6047703757810674
regression,svr,community_crime,r_ctree,5,"5,10,25,50,100",5,100,14.0,16.0,2.0,15.0,14.0,16.0,0.5414694526130528,0.6134003378166039,0.07193088520355106,0.5848557543310812
regression,svr,community_crime,rf,5,"5,10,25,50,100",5,100,9.0,5.0,-4.0,7.8,5.0,10.0,0.5989418505336266,0.6195823736016763,0.020640523068049754,0.6168162659975274
regression,svr,community_crime,rfe,5,"5,10,25,50,100",5,100,7.0,8.0,1.0,9.8,7.0,14.0,0.6033634505300192,0.618626417135021,0.015262966605001815,0.6148062619407937
regression,svr,community_crime,xgb,5,"5,10,25,50,100",5,100,3.0,4.0,1.0,5.4,1.0,12.0,0.6109255971740118,0.6200684304859686,0.009142833311956755,0.6220720908035828
regression,svr,facebook,boruta,2,"5,10",5,10,11.0,6.0,-5.0,8.5,6.0,11.0,0.03340851864874289,0.024976485498214115,-0.008432033150528775,0.029192502073478503
regression,svr,facebook,cat,2,"5,10",5,10,6.0,11.0,5.0,8.5,6.0,11.0,0.05249634437956826,0.007215310984012091,-0.04528103339555617,0.029855827681790174
regression,svr,facebook,cif,2,"5,10",5,10,7.0,5.0,-2.0,6.0,5.0,7.0,0.052369536064406856,0.031205039074376488,-0.021164496990030368,0.04178728756939167
regression,svr,facebook,cit,2,"5,10",5,10,12.0,12.0,0.0,12.0,12.0,12.0,0.027921305271652326,0.006626717927980423,-0.021294587343671904,0.017274011599816376
regression,svr,facebook,cpi,2,"5,10",5,10,14.0,15.0,1.0,14.5,14.0,15.0,0.01998941710341561,-0.013696193841747578,-0.03368561094516319,0.003146611630834015
regression,svr,facebook,et,2,"5,10",5,10,9.0,10.0,1.0,9.5,9.0,10.0,0.05042592087032835,0.011796413258657691,-0.03862950761167066,0.03111116706449302
regression,svr,facebook,lgbm,2,"5,10",5,10,5.0,3.0,-2.0,4.0,3.0,5.0,0.05252087380080682,0.0345646893259217,-0.017956184474885117,0.04354278156336426
regression,svr,facebook,pi,2,"5,10",5,10,13.0,13.0,0.0,13.0,13.0,13.0,0.026923752198987537,-0.006188775583222026,-0.033112527782209564,0.010367488307882755
regression,svr,facebook,ptest_dc,2,"5,10",5,10,1.0,2.0,1.0,1.5,1.0,2.0,0.058341408139981364,0.03674176765328279,-0.021599640486698574,0.04754158789663208
regression,svr,facebook,ptest_pc,2,"5,10",5,10,3.0,4.0,1.0,3.5,3.0,4.0,0.05669637105083908,0.03347387010228297,-0.02322250094855611,0.04508512057656103
regression,svr,facebook,ptest_rdc,2,"5,10",5,10,2.0,1.0,-1.0,1.5,1.0,2.0,0.05830597339009962,0.03674176765328281,-0.021564205736816812,0.047523870521691214
regression,svr,facebook,r_cforest,2,"5,10",5,10,4.0,7.0,3.0,5.5,4.0,7.0,0.05482159358873538,0.024144671870294027,-0.030676921718441354,0.0394831327295147
regression,svr,facebook,r_ctree,2,"5,10",5,10,16.0,16.0,0.0,16.0,16.0,16.0,-0.015044264147906024,-0.04142766984875557,-0.02638340570084955,-0.028235966998330798
regression,svr,facebook,rf,2,"5,10",5,10,10.0,8.0,-2.0,9.0,8.0,10.0,0.05016901448607181,0.019137756837630464,-0.03103125764844135,0.03465338566185114
regression,svr,facebook,rfe,2,"5,10",5,10,8.0,9.0,1.0,8.5,8.0,9.0,0.05043371533405136,0.01842359437895475,-0.03201012095509661,0.03442865485650305
regression,svr,facebook,xgb,2,"5,10",5,10,15.0,14.0,-1.0,14.5,14.0,15.0,-0.0006705163196601305,-0.008960482775675422,-0.00828996645601529,-0.004815499547667777
regression,svr,imports-85,boruta,4,"5,10,25,50",5,50,12.0,4.0,-8.0,7.25,4.0,12.0,-0.125028631940634,-0.12733527149110538,-0.00230663955047139,-0.1260543904375364
regression,svr,imports-85,cat,4,"5,10,25,50",5,50,5.0,7.0,2.0,6.5,5.0,9.0,-0.12452899982294191,-0.1273501081479215,-0.0028211083249795876,-0.12594623371166894
regression,svr,imports-85,cif,4,"5,10,25,50",5,50,2.0,2.0,0.0,3.0,2.0,4.0,-0.12446252289145956,-0.1271727315565557,-0.0027102086650961366,-0.12571383656778218
regression,svr,imports-85,cit,4,"5,10,25,50",5,50,13.0,13.0,0.0,12.75,11.0,14.0,-0.12538518516083563,-0.12768872026479652,-0.002303535103960891,-0.12659103475763017
regression,svr,imports-85,cpi,4,"5,10,25,50",5,50,16.0,10.0,-6.0,14.5,10.0,16.0,-0.12731327371049722,-0.1275612258460446,-0.0002479521355473746,-0.1274089426838192
regression,svr,imports-85,et,4,"5,10,25,50",5,50,10.0,6.0,-4.0,7.25,5.0,10.0,-0.1246740736343281,-0.12733699305483082,-0.0026629194205027157,-0.1259702171863413
regression,svr,imports-85,lgbm,4,"5,10,25,50",5,50,8.0,5.0,-3.0,7.75,5.0,12.0,-0.12464365972639595,-0.1273367795187485,-0.0026931197923525524,-0.1260404622912044
