task,n,k,threshold_test,stopping,nominal_alpha,effect,splits,replicates,n_shards,rate,ci_low,ci_high,study
regression,100,256,bonferroni,adaptive,0.5,0.8,171,200,1,0.855,0.7984385038268202,0.9006913774447924,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.02,0.0,4,1500,3,0.0026666666666666666,0.0007270400447451259,0.006813531732916779,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.02,0.2,5,600,3,0.008333333333333333,0.002711187903856663,0.019339350208704958,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.02,0.4,47,600,3,0.07833333333333334,0.05812162409921535,0.10280693612376407,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.02,0.8,377,600,3,0.6283333333333333,0.5882766168788476,0.6671200218460783,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.05,0.0,15,1500,3,0.01,0.0056074208232526025,0.016439920118288244,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.05,0.2,11,600,3,0.018333333333333333,0.00918657415246049,0.03256620027983733,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.05,0.4,73,600,3,0.12166666666666667,0.09659142144262026,0.1505340845516041,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.05,0.8,441,600,3,0.735,0.697751872852638,0.7699165257097165,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.1,0.0,25,1500,3,0.016666666666666666,0.010814080028313772,0.024505526819965057,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.1,0.2,23,600,3,0.03833333333333333,0.024452463612503538,0.056965553387460115,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.1,0.4,100,600,3,0.16666666666666666,0.1377143946675859,0.19894406154547858,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.1,0.8,478,600,3,0.7966666666666666,0.762203093756381,0.8281784440762536,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.2,0.0,42,1500,3,0.028,0.020252820876314716,0.037660860443749895,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.2,0.2,39,600,3,0.065,0.046626059383568265,0.08778886504413458,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.2,0.4,140,600,3,0.23333333333333334,0.20003965514632138,0.2692761844708373,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.2,0.8,517,600,3,0.8616666666666667,0.831426351754986,0.888289362219876,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.35,0.0,20,500,1,0.04,0.0246013120855454,0.06110260938824469,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.35,0.2,20,200,1,0.1,0.062159366254066095,0.15021278786775577,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.35,0.4,59,200,1,0.295,0.2327687842231247,0.3634231333179104,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.35,0.8,170,200,1,0.85,0.7928412963314493,0.8964504764781374,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.5,0.0,26,500,1,0.052,0.034245698082767936,0.07526637103062216,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.5,0.2,20,200,1,0.1,0.062159366254066095,0.15021278786775577,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.5,0.4,64,200,1,0.32,0.25596118763995773,0.38946988506165814,stageb_only_pooled
regression,100,256,bonferroni,exhaustive,0.5,0.8,171,200,1,0.855,0.7984385038268202,0.9006913774447924,stageb_only_pooled
regression,100,256,maxt,adaptive,0.02,0.0,15,1500,3,0.01,0.0056074208232526025,0.016439920118288244,stageb_only_pooled
regression,100,256,maxt,adaptive,0.02,0.2,17,600,3,0.028333333333333332,0.01658998713464002,0.04497772635255595,stageb_only_pooled
regression,100,256,maxt,adaptive,0.02,0.4,82,600,3,0.13666666666666666,0.11019227649304071,0.16677603344399744,stageb_only_pooled
regression,100,256,maxt,adaptive,0.02,0.8,441,600,3,0.735,0.697751872852638,0.7699165257097165,stageb_only_pooled
regression,100,256,maxt,adaptive,0.05,0.0,46,1500,3,0.030666666666666665,0.022537489585146973,0.04069479887306154,stageb_only_pooled
regression,100,256,maxt,adaptive,0.05,0.2,43,600,3,0.07166666666666667,0.05234782323673621,0.09532314344396939,stageb_only_pooled
regression,100,256,maxt,adaptive,0.05,0.4,141,600,3,0.235,0.20161461323591578,0.271017803280984,stageb_only_pooled
regression,100,256,maxt,adaptive,0.05,0.8,495,600,3,0.825,0.7921849121887271,0.854575237342696,stageb_only_pooled
regression,100,256,maxt,adaptive,0.1,0.0,94,1500,3,0.06266666666666666,0.05093457162463002,0.0761446488919094,stageb_only_pooled
regression,100,256,maxt,adaptive,0.1,0.2,71,600,3,0.11833333333333333,0.09358583418685677,0.1469082098685351,stageb_only_pooled
regression,100,256,maxt,adaptive,0.1,0.4,205,600,3,0.3416666666666667,0.3037444183075429,0.38115663503798536,stageb_only_pooled
regression,100,256,maxt,adaptive,0.1,0.8,537,600,3,0.895,0.8676626346203813,0.9183679423144768,stageb_only_pooled
regression,100,256,maxt,adaptive,0.2,0.0,204,1500,3,0.136,0.11904504685827356,0.1543936931098373,stageb_only_pooled
regression,100,256,maxt,adaptive,0.2,0.2,129,600,3,0.215,0.18276476735438016,0.25006909699843366,stageb_only_pooled
regression,100,256,maxt,adaptive,0.2,0.4,286,600,3,0.4766666666666667,0.4360691084282149,0.5174949363140446,stageb_only_pooled
regression,100,256,maxt,adaptive,0.2,0.8,568,600,3,0.9466666666666667,0.9255404243339527,0.9632376425320086,stageb_only_pooled
regression,100,256,maxt,adaptive,0.35,0.0,111,500,1,0.222,0.18630734598641566,0.2610168116937048,stageb_only_pooled
regression,100,256,maxt,adaptive,0.35,0.2,63,200,1,0.315,0.25130532565451774,0.3842776977254271,stageb_only_pooled
regression,100,256,maxt,adaptive,0.35,0.4,111,200,1,0.555,0.4832463111925737,0.62509890528149,stageb_only_pooled
regression,100,256,maxt,adaptive,0.35,0.8,190,200,1,0.95,0.9099724622986486,0.9757658345278915,stageb_only_pooled
regression,100,256,maxt,adaptive,0.5,0.0,163,500,1,0.326,0.28504729434000237,0.3690252768581542,stageb_only_pooled
regression,100,256,maxt,adaptive,0.5,0.2,85,200,1,0.425,0.3555611772587056,0.49669586816519024,stageb_only_pooled
regression,100,256,maxt,adaptive,0.5,0.4,126,200,1,0.63,0.5590535152152594,0.6970301757287629,stageb_only_pooled
regression,100,256,maxt,adaptive,0.5,0.8,191,200,1,0.955,0.916297311924146,0.9792195777729956,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.02,0.0,23,1500,3,0.015333333333333332,0.009744195585338136,0.022919152169612367,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.02,0.2,22,600,3,0.03666666666666667,0.02311883142705228,0.05498936647261927,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.02,0.4,88,600,3,0.14666666666666667,0.1193222929671971,0.17754215431837023,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.02,0.8,469,600,3,0.7816666666666666,0.74643180850317,0.8141012945660941,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.05,0.0,55,1500,3,0.03666666666666667,0.02773950351611336,0.047461398721799435,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.05,0.2,48,600,3,0.08,0.05957246901486141,0.1046706946656102,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.05,0.4,158,600,3,0.2633333333333333,0.22849616073450643,0.3005187835394663,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.05,0.8,518,600,3,0.8633333333333333,0.8332239665560026,0.8898077235069592,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.1,0.0,108,1500,3,0.072,0.05943384853916973,0.08627119225676934,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.1,0.2,79,600,3,0.13166666666666665,0.10564550201604558,0.16137500234025012,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.1,0.4,216,600,3,0.36,0.32153010975783386,0.39985562898970306,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.1,0.8,547,600,3,0.9116666666666666,0.8860497825566722,0.9331329975532763,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.2,0.0,205,1500,3,0.13666666666666666,0.11967468181845725,0.15509468470290944,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.2,0.2,128,600,3,0.21333333333333335,0.18119899507811413,0.24831836267228263,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.2,0.4,290,600,3,0.48333333333333334,0.44268154929009457,0.5241499089323107,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.2,0.8,567,600,3,0.945,0.9236235234824541,0.9618417498704462,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.35,0.0,116,500,1,0.232,0.1956785851135801,0.27152432069689725,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.35,0.2,63,200,1,0.315,0.25130532565451774,0.3842776977254271,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.35,0.4,108,200,1,0.54,0.4682761019919555,0.6105205699705166,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.35,0.8,189,200,1,0.945,0.9037223555660872,0.9722277454479935,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.5,0.0,158,500,1,0.316,0.275441471985156,0.3587507603440033,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.5,0.2,83,200,1,0.415,0.3459336681807803,0.48662468561680267,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.5,0.4,126,200,1,0.63,0.5590535152152594,0.6970301757287629,stageb_only_pooled
regression,100,256,maxt,exhaustive,0.5,0.8,191,200,1,0.955,0.916297311924146,0.9792195777729956,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.02,0.0,14,1500,3,0.009333333333333334,0.005111746295002836,0.015610209157282038,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.02,0.2,29,600,3,0.04833333333333333,0.03260510298859885,0.06867969714975303,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.02,0.4,233,600,3,0.3883333333333333,0.34913569722950283,0.42863580589335454,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.02,0.8,590,600,3,0.9833333333333333,0.9695635405010712,0.9919794929632011,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.05,0.0,40,1500,3,0.02666666666666667,0.019117869613299917,0.0361367406976768,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.05,0.2,65,600,3,0.10833333333333334,0.08460967582501777,0.1359907002222708,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.05,0.4,306,600,3,0.51,0.4692022122148216,0.5506989137736276,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.05,0.8,595,600,3,0.9916666666666667,0.9806606497912951,0.9972888120961433,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.1,0.0,78,1500,3,0.052,0.041317706792160895,0.06447625700489354,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.1,0.2,103,600,3,0.17166666666666666,0.14233749754189198,0.2042697606453679,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.1,0.4,359,600,3,0.5983333333333334,0.5578686897171371,0.6378252138056053,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.1,0.8,597,600,3,0.995,0.9854579578604367,0.9989676904830049,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.2,0.0,139,1500,3,0.09266666666666666,0.07846789943645417,0.10848255618265805,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.2,0.2,157,600,3,0.26166666666666666,0.22690949612824893,0.2987887948085288,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.2,0.4,424,600,3,0.7066666666666667,0.6684482248519121,0.7428364744993708,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.2,0.8,598,600,3,0.9966666666666667,0.9880111660413475,0.9995960626395574,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.35,0.0,148,1000,2,0.148,0.12655273282842236,0.17154243829517657,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.35,0.2,139,400,2,0.3475,0.3008657444106459,0.39641012273539245,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.35,0.4,308,400,2,0.77,0.7255919087673361,0.8103611795952969,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.35,0.8,399,400,2,0.9975,0.9861502300379867,0.9999367074830952,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.5,0.0,162,1000,2,0.162,0.13968511158457797,0.18632465492476885,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.5,0.2,153,400,2,0.3825,0.3346476370455121,0.43210472543024175,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.5,0.4,315,400,2,0.7875,0.7441024798147435,0.8265837153085639,stageb_only_pooled
regression,200,16,bonferroni,adaptive,0.5,0.8,399,400,2,0.9975,0.9861502300379867,0.9999367074830952,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.02,0.0,15,1500,3,0.01,0.0056074208232526025,0.016439920118288244,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.02,0.2,29,600,3,0.04833333333333333,0.03260510298859885,0.06867969714975303,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.02,0.4,233,600,3,0.3883333333333333,0.34913569722950283,0.42863580589335454,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.02,0.8,591,600,3,0.985,0.9717169716419893,0.9931187054032118,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.05,0.0,39,1500,3,0.026,0.01855239568494881,0.03537274562808389,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.05,0.2,66,600,3,0.11,0.08610128128108312,0.13781462493299237,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.05,0.4,306,600,3,0.51,0.4692022122148216,0.5506989137736276,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.05,0.8,595,600,3,0.9916666666666667,0.9806606497912951,0.9972888120961433,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.1,0.0,77,1500,3,0.051333333333333335,0.04072067329326439,0.06374302717022859,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.1,0.2,104,600,3,0.17333333333333334,0.1438806184335084,0.20604293031463616,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.1,0.4,361,600,3,0.6016666666666667,0.561239731230513,0.641087826634779,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.1,0.8,596,600,3,0.9933333333333333,0.9830192932606833,0.9981806583658572,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.2,0.0,139,1500,3,0.09266666666666666,0.07846789943645417,0.10848255618265805,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.2,0.2,155,600,3,0.25833333333333336,0.22373812984665106,0.29532686616094106,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.2,0.4,424,600,3,0.7066666666666667,0.6684482248519121,0.7428364744993708,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.2,0.8,598,600,3,0.9966666666666667,0.9880111660413475,0.9995960626395574,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.35,0.0,150,1000,2,0.15,0.12842481111617282,0.17365812856703589,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.35,0.2,141,400,2,0.3525,0.30567520460529113,0.40152580390120335,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.35,0.4,309,400,2,0.7725,0.7282300039994403,0.8126850291466597,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.35,0.8,399,400,2,0.9975,0.9861502300379867,0.9999367074830952,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.5,0.0,162,1000,2,0.162,0.13968511158457797,0.18632465492476885,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.5,0.2,153,400,2,0.3825,0.3346476370455121,0.43210472543024175,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.5,0.4,315,400,2,0.7875,0.7441024798147435,0.8265837153085639,stageb_only_pooled
regression,200,16,bonferroni,exhaustive,0.5,0.8,399,400,2,0.9975,0.9861502300379867,0.9999367074830952,stageb_only_pooled
regression,200,16,maxt,adaptive,0.02,0.0,15,1500,3,0.01,0.0056074208232526025,0.016439920118288244,stageb_only_pooled
regression,200,16,maxt,adaptive,0.02,0.2,38,600,3,0.06333333333333334,0.045204599944011443,0.08589660185670903,stageb_only_pooled
regression,200,16,maxt,adaptive,0.02,0.4,237,600,3,0.395,0.35565144872549975,0.43538734296439274,stageb_only_pooled
regression,200,16,maxt,adaptive,0.02,0.8,587,600,3,0.9783333333333334,0.9632343115655067,0.9884141744311549,stageb_only_pooled
regression,200,16,maxt,adaptive,0.05,0.0,49,1500,3,0.03266666666666666,0.024262695293828546,0.04295889359819709,stageb_only_pooled
regression,200,16,maxt,adaptive,0.05,0.2,73,600,3,0.12166666666666667,0.09659142144262026,0.1505340845516041,stageb_only_pooled
regression,200,16,maxt,adaptive,0.05,0.4,320,600,3,0.5333333333333333,0.49250084829348395,0.5738362208137084,stageb_only_pooled
regression,200,16,maxt,adaptive,0.05,0.8,595,600,3,0.9916666666666667,0.9806606497912951,0.9972888120961433,stageb_only_pooled
regression,200,16,maxt,adaptive,0.1,0.0,108,1500,3,0.072,0.05943384853916973,0.08627119225676934,stageb_only_pooled
regression,200,16,maxt,adaptive,0.1,0.2,130,600,3,0.21666666666666667,0.18433133970757878,0.2518190377475857,stageb_only_pooled
regression,200,16,maxt,adaptive,0.1,0.4,385,600,3,0.6416666666666667,0.6018417506693425,0.680089308080208,stageb_only_pooled
regression,200,16,maxt,adaptive,0.1,0.8,598,600,3,0.9966666666666667,0.9880111660413475,0.9995960626395574,stageb_only_pooled
regression,200,16,maxt,adaptive,0.2,0.0,202,1500,3,0.13466666666666666,0.11778619655666137,0.15299129283319235,stageb_only_pooled
regression,200,16,maxt,adaptive,0.2,0.2,205,600,3,0.3416666666666667,0.3037444183075429,0.38115663503798536,stageb_only_pooled
regression,200,16,maxt,adaptive,0.2,0.4,463,600,3,0.7716666666666666,0.7359530604455305,0.8046807986343846,stageb_only_pooled
regression,200,16,maxt,adaptive,0.2,0.8,598,600,3,0.9966666666666667,0.9880111660413475,0.9995960626395574,stageb_only_pooled
regression,200,16,maxt,adaptive,0.35,0.0,226,1000,2,0.226,0.20041527968213338,0.2532086028959516,stageb_only_pooled
regression,200,16,maxt,adaptive,0.35,0.2,183,400,2,0.4575,0.4079007736646155,0.5077325550309512,stageb_only_pooled
regression,200,16,maxt,adaptive,0.35,0.4,335,400,2,0.8375,0.7976245463546972,0.872290476827031,stageb_only_pooled
regression,200,16,maxt,adaptive,0.35,0.8,399,400,2,0.9975,0.9861502300379867,0.9999367074830952,stageb_only_pooled
regression,200,16,maxt,adaptive,0.5,0.0,330,1000,2,0.33,0.3008930754190064,0.3601117256539737,stageb_only_pooled
regression,200,16,maxt,adaptive,0.5,0.2,219,400,2,0.5475,0.49727418244859745,0.5970179591839688,stageb_only_pooled
regression,200,16,maxt,adaptive,0.5,0.4,350,400,2,0.875,0.8385413405693943,0.9057814853134138,stageb_only_pooled
regression,200,16,maxt,adaptive,0.5,0.8,399,400,2,0.9975,0.9861502300379867,0.9999367074830952,stageb_only_pooled
regression,200,16,maxt,exhaustive,0.02,0.0,20,1500,3,0.013333333333333334,0.008162854513771585,0.020517459360976174,stageb_only_pooled
regression,200,16,maxt,exhaustive,0.02,0.2,45,600,3,0.075,0.05522862794876565,0.0990709626297771,stageb_only_pooled
regression,200,16,maxt,exhaustive,0.02,0.4,255,600,3,0.425,0.38506532028768536,0.46567645315701023,stageb_only_pooled
regression,200,16,maxt,exhaustive,0.02,0.8,591,600,3,0.985,0.9717169716419893,0.9931187054032118,stageb_only_pooled
regression,200,16,maxt,exhaustive,0.05,0.0,57,1500,3,0.038,0.028905493346632786,0.048955357359441655,stageb_only_pooled
